path,extension,token_hits,candidate_names_sample,sample_contexts
root/tune/template/template_player_cs.xml,.xml,spawn=1,,"g"" value=""""/> <m_DropItemsOnDeath type=""bool"" value=""0"" comment=""Spawn actors from inventory items if this is set""/> <m_MaxInventorySlots type=""int"" value=""15""/> <m_"
root/tune/template/template_vehiclecart.xml,.xml,cart=4; car=4; stagecoach=2; vehicle=9; veh=9; spawn=1; camera=3,template_VehicleCart; template_DraftVehicle; Stagecoach; DraftVehicle; VehicleType; VehicleFaction; draftSet_Cart; Cart; CartPov; VehicleAudio,"<actor name=""template_VehicleCart"" abstract=""0"" updatestate=""Asleep"" spawnlater=""0"" base=""template_DraftVehicle"" proxy=""Stagecoach.mb""> < | eFaction value=""Neutral""/> <DraftLocationSetName value=""draftSet_Cart""/> <DraftAttachmentBoneName value=""pelvis01""/> <CreateDraftActors value=""1""/> <DraftActorT | datestate=""Asleep"" spawnlater=""0"" base=""template_DraftVehicle"" proxy=""Stagecoach.mb""> <contents> <DraftVehicle> <attributes> <m_FirstPersonCameraPosition type=""d | .8 0.0"" min=""-20.0"" max=""20.0"" step=""0.01""/> <VehicleType value=""Stagecoach""/> <LocationSetName type=""string"" value=""locSet_OneDoubleEntry""/> <VehicleFaction value="" | <actor name=""template_VehicleCart"" abstract=""0"" updatestate=""Asleep"" spawnlater=""0"" base=""template_DraftVehicle"" proxy=""Stagecoach.m | abstract=""0"" updatestate=""Asleep"" spawnlater=""0"" base=""template_DraftVehicle"" proxy=""Stagecoach.mb""> <contents> <DraftVehicle> <attributes> <m_FirstPersonCamera | <actor name=""template_VehicleCart"" abstract=""0"" updatestate=""Asleep"" spawnlater=""0"" base=""template_DraftVehicle"" proxy=""Stagecoach.mb""> <contents> <DraftVehicle> <attribu | <contents> <DraftVehicle> <attributes> <m_FirstPersonCameraPosition type=""double3"" value=""0.0 2.8 0.0"" min=""-20.0"" max=""20.0"" step=""0.01""/> <VehicleType value | ""/> <DraftActorTypeName value=""template_horse""/> <m_BoomCameraTuningName type=""string"" value=""Cart"" maxlength=""32""/> <m_PovCameraTuningName type=""string"" val"
root/tune/template/template_dlc_vehicle01.xml,.xml,stagecoach=4; vehicle=9; veh=9; spawn=1; camera=2,template_dlc_Vehicle01; template_DraftVehicle; Stagecoach; DraftVehicle; VehicleType; locSet_StageCoach; VehicleFaction; draftSet_StageCoach; VehicleAudio,"datestate=""Asleep"" spawnlater=""0"" base=""template_DraftVehicle"" proxy=""Stagecoach.mb""> <contents> <DraftVehicle> <attributes> <m_FirstPersonCameraPosition type= | 1.5000"" min=""-20.0"" max=""20.0"" step=""0.01""/> <VehicleType value=""Stagecoach""/> <LocationSetName type=""string"" value=""locSet_StageCoach""/> <VehicleFaction value=""Neut | <actor name=""template_dlc_Vehicle01"" abstract=""0"" updatestate=""Asleep"" spawnlater=""0"" base=""template_DraftVehicle"" proxy=""Stagecoach.mb"" | abstract=""0"" updatestate=""Asleep"" spawnlater=""0"" base=""template_DraftVehicle"" proxy=""Stagecoach.mb""> <contents> <DraftVehicle> <attributes> <m_FirstPersonCame | actor name=""template_dlc_Vehicle01"" abstract=""0"" updatestate=""Asleep"" spawnlater=""0"" base=""template_DraftVehicle"" proxy=""Stagecoach.mb""> <contents> <DraftVehicle> <attribu | ontents> <DraftVehicle> <attributes> <m_FirstPersonCameraPosition type=""double3"" value=""0 3.250 -1.5000"" min=""-20.0"" max=""20.0"" step=""0.01""/> <VehicleType v | ""/> <DraftActorTypeName value=""template_horse""/> <m_BoomCameraTuningName type=""string"" value=""Coach"" maxlength=""32""/> </attributes> </DraftVehicle> <Vehicle"
root/tune/template/template_vehiclecart004.xml,.xml,cart=4; car=4; stagecoach=2; vehicle=9; veh=9; spawn=1; camera=3,template_VehicleCart004; template_DraftVehicle; Stagecoach; DraftVehicle; VehicleType; VehicleFaction; draftSet_Cart; Cart; CartPov; VehicleAudio,"<actor name=""template_VehicleCart004"" abstract=""0"" updatestate=""Asleep"" spawnlater=""0"" base=""template_DraftVehicle"" proxy=""Stagecoach.mb""> | eFaction value=""Neutral""/> <DraftLocationSetName value=""draftSet_Cart""/> <DraftAttachmentBoneName value=""pelvis01""/> <CreateDraftActors value=""1""/> <DraftActorT | datestate=""Asleep"" spawnlater=""0"" base=""template_DraftVehicle"" proxy=""Stagecoach.mb""> <contents> <DraftVehicle> <attributes> <m_FirstPersonCameraPosition type=""double | .8 0.0"" min=""-20.0"" max=""20.0"" step=""0.01""/> <VehicleType value=""Stagecoach""/> <LocationSetName type=""string"" value=""locSet_OneDoubleEntry""/> <VehicleFaction value="" | <actor name=""template_VehicleCart004"" abstract=""0"" updatestate=""Asleep"" spawnlater=""0"" base=""template_DraftVehicle"" proxy=""Stagecoac | abstract=""0"" updatestate=""Asleep"" spawnlater=""0"" base=""template_DraftVehicle"" proxy=""Stagecoach.mb""> <contents> <DraftVehicle> <attributes> <m_FirstPersonCameraPosit | ctor name=""template_VehicleCart004"" abstract=""0"" updatestate=""Asleep"" spawnlater=""0"" base=""template_DraftVehicle"" proxy=""Stagecoach.mb""> <contents> <DraftVehicle> <attribu | ""> <contents> <DraftVehicle> <attributes> <m_FirstPersonCameraPosition type=""double3"" value=""0.0 2.8 0.0"" min=""-20.0"" max=""20.0"" step=""0.01""/> <VehicleType value | ""/> <DraftActorTypeName value=""template_horse""/> <m_BoomCameraTuningName type=""string"" value=""Cart"" maxlength=""32""/> <m_PovCameraTuningName type=""string"" val"
root/tune/template/template_vehiclechuckwagon.xml,.xml,wagon=3; stagecoach=2; vehicle=9; veh=9; spawn=1; camera=2,template_VehicleChuckWagon; template_DraftVehicle; Stagecoach; DraftVehicle; VehicleType; locSet_wagon2seat; VehicleFaction; Wagon; VehicleAudio,"<actor name=""template_VehicleChuckWagon"" abstract=""0"" updatestate=""Asleep"" spawnlater=""0"" base=""template_DraftVehicle"" proxy=""Stagecoach.mb""> | alue=""Stagecoach""/> <LocationSetName type=""string"" value=""locSet_wagon2seat""/> <VehicleFaction value=""Neutral""/> <DraftLocationSetName value=""draftSet_TwoHorse""/> | datestate=""Asleep"" spawnlater=""0"" base=""template_DraftVehicle"" proxy=""Stagecoach.mb""> <contents> <DraftVehicle> <attributes> <m_FirstPersonCameraPosition type= | 1.5000"" min=""-20.0"" max=""20.0"" step=""0.01""/> <VehicleType value=""Stagecoach""/> <LocationSetName type=""string"" value=""locSet_wagon2seat""/> <VehicleFaction value=""Neut | <actor name=""template_VehicleChuckWagon"" abstract=""0"" updatestate=""Asleep"" spawnlater=""0"" base=""template_DraftVehicle"" proxy=""Stagec | abstract=""0"" updatestate=""Asleep"" spawnlater=""0"" base=""template_DraftVehicle"" proxy=""Stagecoach.mb""> <contents> <DraftVehicle> <attributes> <m_FirstPersonCame | r name=""template_VehicleChuckWagon"" abstract=""0"" updatestate=""Asleep"" spawnlater=""0"" base=""template_DraftVehicle"" proxy=""Stagecoach.mb""> <contents> <DraftVehicle> <attribu | ontents> <DraftVehicle> <attributes> <m_FirstPersonCameraPosition type=""double3"" value=""0 3.250 -1.5000"" min=""-20.0"" max=""20.0"" step=""0.01""/> <VehicleType v | ""/> <DraftActorTypeName value=""template_horse""/> <m_BoomCameraTuningName type=""string"" value=""Wagon"" maxlength=""32""/> </attributes> </DraftVehicle> <Vehicle"
root/tune/template/template_vehicletruck01.xml,.xml,car=2; truck=2; stagecoach=1; vehicle=9; veh=9; spawn=1; camera=2,template_VehicleTruck01; template_Vehicle; Stagecoach; Vehicle; VehicleType; locSet_Truck01; VehicleFaction; CarCamera; VehicleAudio,"> <contents> <Vehicle> <attributes> <VehicleType value=""Car""/> <LocationSetName type=""string"" value=""locSet_Truck01""/> <VehicleFaction value=""Neutral""/> | lue=""Neutral""/> <m_BoomCameraTuningName type=""string"" value=""CarCamera"" maxlength=""32""/> </attributes> </Vehicle> <VehicleAudio name=""VehicleAudio""> <attribu | <actor name=""template_VehicleTruck01"" abstract=""0"" updatestate=""Asleep"" spawnlater=""0"" base=""template_Vehicle"" proxy=""Stagecoach.mb""> <co | eType value=""Car""/> <LocationSetName type=""string"" value=""locSet_Truck01""/> <VehicleFaction value=""Neutral""/> <m_BoomCameraTuningName type=""string"" value=""CarCam | 0"" updatestate=""Asleep"" spawnlater=""0"" base=""template_Vehicle"" proxy=""Stagecoach.mb""> <contents> <Vehicle> <attributes> <VehicleType value=""Car""/> <LocationSetNa | <actor name=""template_VehicleTruck01"" abstract=""0"" updatestate=""Asleep"" spawnlater=""0"" base=""template_Vehicle"" proxy=""Stagecoach.mb"" | ck01"" abstract=""0"" updatestate=""Asleep"" spawnlater=""0"" base=""template_Vehicle"" proxy=""Stagecoach.mb""> <contents> <Vehicle> <attributes> <VehicleType value=""Car""/> | ctor name=""template_VehicleTruck01"" abstract=""0"" updatestate=""Asleep"" spawnlater=""0"" base=""template_Vehicle"" proxy=""Stagecoach.mb""> <contents> <Vehicle> <attributes> | Set_Truck01""/> <VehicleFaction value=""Neutral""/> <m_BoomCameraTuningName type=""string"" value=""CarCamera"" maxlength=""32""/> </attributes> </Vehicle> <VehicleA | =""Neutral""/> <m_BoomCameraTuningName type=""string"" value=""CarCamera"" maxlength=""32""/> </attributes> </Vehicle> <VehicleAudio name=""VehicleAudio""> <attributes"
root/tune/template/template_vehiclecanoe01.xml,.xml,stagecoach=1; vehicle=4; veh=4; spawn=1,template_VehicleCanoe01; Stagecoach; Vehicle; VehicleFaction,"updatestate=""Asleep"" spawnlater=""0"" base=""template_base_boat"" proxy=""Stagecoach.mb""> <contents> <Vehicle> <attributes> <LocationSetName type=""string"" value=""locSet_C | <actor name=""template_VehicleCanoe01"" abstract=""0"" updatestate=""Asleep"" spawnlater=""0"" base=""template_base_boat"" proxy=""Stagecoach.m | ""0"" base=""template_base_boat"" proxy=""Stagecoach.mb""> <contents> <Vehicle> <attributes> <LocationSetName type=""string"" value=""locSet_Canoe01""/> <VehicleFaction va | ctor name=""template_VehicleCanoe01"" abstract=""0"" updatestate=""Asleep"" spawnlater=""0"" base=""template_base_boat"" proxy=""Stagecoach.mb""> <contents> <Vehicle> <attributes>"
root/tune/template/template_base_train.xml,.xml,stagecoach=1; train=1; vehicle=5; veh=5; spawn=1,template_base_train; template_Vehicle; Stagecoach; Vehicle; VehicleType; VehicleFaction,"1"" updatestate=""Asleep"" spawnlater=""0"" base=""template_Vehicle"" proxy=""Stagecoach.mb""> <contents> <Vehicle> <attributes> <VehicleType value=""Rail""/> <LocationSetN | <actor name=""template_base_train"" abstract=""1"" updatestate=""Asleep"" spawnlater=""0"" base=""template_Vehicle"" proxy=""Stagecoach.mb""> <cont | rain"" abstract=""1"" updatestate=""Asleep"" spawnlater=""0"" base=""template_Vehicle"" proxy=""Stagecoach.mb""> <contents> <Vehicle> <attributes> <VehicleType value=""Rail""/> | r=""0"" base=""template_Vehicle"" proxy=""Stagecoach.mb""> <contents> <Vehicle> <attributes> <VehicleType value=""Rail""/> <LocationSetName type=""string"" value=""locSet_n | <actor name=""template_base_train"" abstract=""1"" updatestate=""Asleep"" spawnlater=""0"" base=""template_Vehicle"" proxy=""Stagecoach.mb""> <contents> <Vehicle> <attributes>"
root/tune/template/template_vehiclecart001.xml,.xml,cart=4; car=4; stagecoach=2; vehicle=9; veh=9; spawn=1; camera=3,template_VehicleCart001; template_DraftVehicle; Stagecoach; DraftVehicle; VehicleType; VehicleFaction; draftSet_Cart; Cart; CartPov; VehicleAudio,"<actor name=""template_VehicleCart001"" abstract=""0"" updatestate=""Asleep"" spawnlater=""0"" base=""template_DraftVehicle"" proxy=""Stagecoach.mb""> | eFaction value=""Neutral""/> <DraftLocationSetName value=""draftSet_Cart""/> <DraftAttachmentBoneName value=""pelvis01""/> <CreateDraftActors value=""1""/> <DraftActorT | datestate=""Asleep"" spawnlater=""0"" base=""template_DraftVehicle"" proxy=""Stagecoach.mb""> <contents> <DraftVehicle> <attributes> <m_FirstPersonCameraPosition type=""double | .8 0.0"" min=""-20.0"" max=""20.0"" step=""0.01""/> <VehicleType value=""Stagecoach""/> <LocationSetName type=""string"" value=""locSet_OneDoubleEntry""/> <VehicleFaction value="" | <actor name=""template_VehicleCart001"" abstract=""0"" updatestate=""Asleep"" spawnlater=""0"" base=""template_DraftVehicle"" proxy=""Stagecoac | abstract=""0"" updatestate=""Asleep"" spawnlater=""0"" base=""template_DraftVehicle"" proxy=""Stagecoach.mb""> <contents> <DraftVehicle> <attributes> <m_FirstPersonCameraPosit | ctor name=""template_VehicleCart001"" abstract=""0"" updatestate=""Asleep"" spawnlater=""0"" base=""template_DraftVehicle"" proxy=""Stagecoach.mb""> <contents> <DraftVehicle> <attribu | ""> <contents> <DraftVehicle> <attributes> <m_FirstPersonCameraPosition type=""double3"" value=""0.0 2.8 0.0"" min=""-20.0"" max=""20.0"" step=""0.01""/> <VehicleType value | ""/> <DraftActorTypeName value=""template_horse""/> <m_BoomCameraTuningName type=""string"" value=""Cart"" maxlength=""32""/> <m_PovCameraTuningName type=""string"" val"
root/tune/template/template_base_boat.xml,.xml,stagecoach=1; vehicle=5; veh=5; spawn=1,template_Vehicle; Stagecoach; Vehicle; VehicleType; VehicleFaction,"1"" updatestate=""Asleep"" spawnlater=""0"" base=""template_Vehicle"" proxy=""Stagecoach.mb""> <contents> <Vehicle> <attributes> <VehicleType value=""Boat""/> <LocationSetN | boat"" abstract=""1"" updatestate=""Asleep"" spawnlater=""0"" base=""template_Vehicle"" proxy=""Stagecoach.mb""> <contents> <Vehicle> <attributes> <VehicleType value=""Boat""/> | r=""0"" base=""template_Vehicle"" proxy=""Stagecoach.mb""> <contents> <Vehicle> <attributes> <VehicleType value=""Boat""/> <LocationSetName type=""string"" value=""locSet_n | <actor name=""template_base_boat"" abstract=""1"" updatestate=""Asleep"" spawnlater=""0"" base=""template_Vehicle"" proxy=""Stagecoach.mb""> <contents> <Vehicle> <attributes>"
root/tune/template/template_base_zombie.xml,.xml,cut=1; spawn=1,,"kAnchorBone type=""string"" value=""pelvis"" maxlength=""32""/> <m_CutsomVisibilityTraversal type=""string"" value=""human"" maxlength=""32""/> <m_SoftlockOffset type=""double | actor name=""template_base_human"" abstract=""1"" updatepriority=""medium"" spawnlater=""0"" proxy=""GoodGuyProxy.mb""> <contents> <MoverSim name=""Mover""> <attributes> </attri"
root/tune/template/template_vehiclewagon05.xml,.xml,wagon=3; stagecoach=2; vehicle=9; veh=9; spawn=1; camera=2,template_VehicleWagon05; template_DraftVehicle; Stagecoach; DraftVehicle; VehicleType; locSet_Wagon02; VehicleFaction; Wagon; VehicleAudio,"<actor name=""template_VehicleWagon05"" abstract=""0"" updatestate=""Asleep"" spawnlater=""0"" base=""template_DraftVehicle"" proxy=""Stagecoach.mb""> | alue=""Stagecoach""/> <LocationSetName type=""string"" value=""locSet_Wagon02""/> <VehicleFaction value=""Neutral""/> <DraftLocationSetName value=""draftSet_TwoHorse""/> | datestate=""Asleep"" spawnlater=""0"" base=""template_DraftVehicle"" proxy=""Stagecoach.mb""> <contents> <DraftVehicle> <attributes> <m_FirstPersonCameraPosition type= | 1.5000"" min=""-20.0"" max=""20.0"" step=""0.01""/> <VehicleType value=""Stagecoach""/> <LocationSetName type=""string"" value=""locSet_Wagon02""/> <VehicleFaction value=""Neutral | <actor name=""template_VehicleWagon05"" abstract=""0"" updatestate=""Asleep"" spawnlater=""0"" base=""template_DraftVehicle"" proxy=""Stagecoac | abstract=""0"" updatestate=""Asleep"" spawnlater=""0"" base=""template_DraftVehicle"" proxy=""Stagecoach.mb""> <contents> <DraftVehicle> <attributes> <m_FirstPersonCame | ctor name=""template_VehicleWagon05"" abstract=""0"" updatestate=""Asleep"" spawnlater=""0"" base=""template_DraftVehicle"" proxy=""Stagecoach.mb""> <contents> <DraftVehicle> <attribu | ontents> <DraftVehicle> <attributes> <m_FirstPersonCameraPosition type=""double3"" value=""0 3.250 -1.5000"" min=""-20.0"" max=""20.0"" step=""0.01""/> <VehicleType v | ""/> <DraftActorTypeName value=""template_horse""/> <m_BoomCameraTuningName type=""string"" value=""Wagon"" maxlength=""32""/> </attributes> </DraftVehicle> <Vehicle"
root/tune/template/template_vehiclewagonprison01.xml,.xml,wagon=6; stagecoach=2; vehicle=9; veh=9; spawn=1; camera=5,template_VehicleWagonPrison01; template_DraftVehicle; Stagecoach; DraftVehicle; VehicleType; locSet_WagonPrison01; VehicleFaction; Wagon; wagonprison01holstered; wagonprison01; wagonprison01zoomed; VehicleAudio,"<actor name=""template_VehicleWagonPrison01"" abstract=""0"" updatestate=""Asleep"" spawnlater=""0"" base=""template_DraftVehicle"" proxy=""Stagecoach | alue=""Stagecoach""/> <LocationSetName type=""string"" value=""locSet_WagonPrison01""/> <VehicleFaction value=""Neutral""/> <DraftLocationSetName value=""draftSet_TwoHorse""/> | datestate=""Asleep"" spawnlater=""0"" base=""template_DraftVehicle"" proxy=""Stagecoach.mb""> <contents> <DraftVehicle> <attributes> <m_FirstPersonCameraPosition type= | 1.5000"" min=""-20.0"" max=""20.0"" step=""0.01""/> <VehicleType value=""Stagecoach""/> <LocationSetName type=""string"" value=""locSet_WagonPrison01""/> <VehicleFaction value=""N | <actor name=""template_VehicleWagonPrison01"" abstract=""0"" updatestate=""Asleep"" spawnlater=""0"" base=""template_DraftVehicle"" proxy=""Sta | abstract=""0"" updatestate=""Asleep"" spawnlater=""0"" base=""template_DraftVehicle"" proxy=""Stagecoach.mb""> <contents> <DraftVehicle> <attributes> <m_FirstPersonCame | ame=""template_VehicleWagonPrison01"" abstract=""0"" updatestate=""Asleep"" spawnlater=""0"" base=""template_DraftVehicle"" proxy=""Stagecoach.mb""> <contents> <DraftVehicle> <attribu | ontents> <DraftVehicle> <attributes> <m_FirstPersonCameraPosition type=""double3"" value=""0 3.250 -1.5000"" min=""-20.0"" max=""20.0"" step=""0.01""/> <VehicleType v | ""/> <DraftActorTypeName value=""template_horse""/> <m_BoomCameraTuningName type=""string"" value=""Wagon"" maxlength=""32""/> <m_GameCameraHolsteredArcOverrideName t"
root/tune/template/template_vehiclestagecoach002.xml,.xml,stagecoach=5; vehicle=9; veh=9; spawn=1; camera=2,template_VehicleStagecoach002; template_DraftVehicle; Stagecoach; DraftVehicle; VehicleType; locSet_StageCoach; VehicleFaction; draftSet_StageCoach; VehicleAudio,"<actor name=""template_VehicleStagecoach002"" abstract=""0"" updatestate=""Asleep"" spawnlater=""0"" base=""template_DraftVehicle"" proxy=""Stagecoach | datestate=""Asleep"" spawnlater=""0"" base=""template_DraftVehicle"" proxy=""Stagecoach.mb""> <contents> <DraftVehicle> <attributes> <m_FirstPersonCameraPosition type= | <actor name=""template_VehicleStagecoach002"" abstract=""0"" updatestate=""Asleep"" spawnlater=""0"" base=""template_DraftVehicle"" proxy=""Sta | abstract=""0"" updatestate=""Asleep"" spawnlater=""0"" base=""template_DraftVehicle"" proxy=""Stagecoach.mb""> <contents> <DraftVehicle> <attributes> <m_FirstPersonCame | ame=""template_VehicleStagecoach002"" abstract=""0"" updatestate=""Asleep"" spawnlater=""0"" base=""template_DraftVehicle"" proxy=""Stagecoach.mb""> <contents> <DraftVehicle> <attribu | ontents> <DraftVehicle> <attributes> <m_FirstPersonCameraPosition type=""double3"" value=""0 3.250 -1.5000"" min=""-20.0"" max=""20.0"" step=""0.01""/> <VehicleType v | ""/> <DraftActorTypeName value=""template_horse""/> <m_BoomCameraTuningName type=""string"" value=""Coach"" maxlength=""32""/> </attributes> </DraftVehicle> <Vehicle"
root/tune/template/template_vehicleraft02.xml,.xml,stagecoach=1; vehicle=4; veh=4; spawn=1,template_VehicleRaft02; Stagecoach; Vehicle; VehicleFaction,"updatestate=""Asleep"" spawnlater=""0"" base=""template_base_boat"" proxy=""Stagecoach.mb""> <contents> <Vehicle> <attributes> <LocationSetName type=""string"" value=""locSet_r | <actor name=""template_VehicleRaft02"" abstract=""0"" updatestate=""Asleep"" spawnlater=""0"" base=""template_base_boat"" proxy=""Stagecoach.mb | ""0"" base=""template_base_boat"" proxy=""Stagecoach.mb""> <contents> <Vehicle> <attributes> <LocationSetName type=""string"" value=""locSet_raft""/> <VehicleFaction value | actor name=""template_VehicleRaft02"" abstract=""0"" updatestate=""Asleep"" spawnlater=""0"" base=""template_base_boat"" proxy=""Stagecoach.mb""> <contents> <Vehicle> <attributes>"
root/tune/template/template_vehiclewagongatling01.xml,.xml,wagon=2; stagecoach=2; vehicle=9; veh=9; spawn=1; camera=2,template_VehicleWagonGatling01; template_DraftVehicle; Stagecoach; DraftVehicle; VehicleType; VehicleFaction; Wagon; VehicleAudio,"<actor name=""template_VehicleWagonGatling01"" abstract=""0"" updatestate=""Asleep"" spawnlater=""0"" base=""template_DraftVehicle"" proxy=""Stagecoac | mplate_horse""/> <m_BoomCameraTuningName type=""string"" value=""Wagon"" maxlength=""32""/> </attributes> </DraftVehicle> <VehicleAudio name=""VehicleAudio""> <attrib | datestate=""Asleep"" spawnlater=""0"" base=""template_DraftVehicle"" proxy=""Stagecoach.mb""> <contents> <DraftVehicle> <attributes> <m_FirstPersonCameraPosition type= | 1.5000"" min=""-20.0"" max=""20.0"" step=""0.01""/> <VehicleType value=""Stagecoach""/> <LocationSetName type=""string"" value=""locSet_ThreePos""/> <VehicleFaction value=""Neutra | <actor name=""template_VehicleWagonGatling01"" abstract=""0"" updatestate=""Asleep"" spawnlater=""0"" base=""template_DraftVehicle"" proxy=""St | abstract=""0"" updatestate=""Asleep"" spawnlater=""0"" base=""template_DraftVehicle"" proxy=""Stagecoach.mb""> <contents> <DraftVehicle> <attributes> <m_FirstPersonCame | me=""template_VehicleWagonGatling01"" abstract=""0"" updatestate=""Asleep"" spawnlater=""0"" base=""template_DraftVehicle"" proxy=""Stagecoach.mb""> <contents> <DraftVehicle> <attribu | ontents> <DraftVehicle> <attributes> <m_FirstPersonCameraPosition type=""double3"" value=""0 3.250 -1.5000"" min=""-20.0"" max=""20.0"" step=""0.01""/> <VehicleType v | ""/> <DraftActorTypeName value=""template_horse""/> <m_BoomCameraTuningName type=""string"" value=""Wagon"" maxlength=""32""/> </attributes> </DraftVehicle> <Vehicle"
root/tune/template/template_vehicleminecart01.xml,.xml,cart=3; car=3; stagecoach=1; vehicle=9; veh=9; spawn=1,template_VehicleMineCart01; template_Vehicle; Stagecoach; Vehicle; VehicleType; PushCart; locset_minecart01; VehicleFaction; VehicleAudio,"<actor name=""template_VehicleMineCart01"" abstract=""0"" updatestate=""Asleep"" spawnlater=""0"" base=""template_Vehicle"" proxy=""Stagecoach.mb""> <con | <contents> <Vehicle> <attributes> <VehicleType value=""PushCart""/> <LocationSetName type=""string"" value=""locset_minecart01""/> <VehicleFaction value=""Neutral""/> | 0"" updatestate=""Asleep"" spawnlater=""0"" base=""template_Vehicle"" proxy=""Stagecoach.mb""> <contents> <Vehicle> <attributes> <VehicleType value=""PushCart""/> <Location | <actor name=""template_VehicleMineCart01"" abstract=""0"" updatestate=""Asleep"" spawnlater=""0"" base=""template_Vehicle"" proxy=""Stagecoach. | rt01"" abstract=""0"" updatestate=""Asleep"" spawnlater=""0"" base=""template_Vehicle"" proxy=""Stagecoach.mb""> <contents> <Vehicle> <attributes> <VehicleType value=""PushCart""/ | r name=""template_VehicleMineCart01"" abstract=""0"" updatestate=""Asleep"" spawnlater=""0"" base=""template_Vehicle"" proxy=""Stagecoach.mb""> <contents> <Vehicle> <attributes>"
root/tune/template/template_mplayer.xml,.xml,cut=1; spawn=1,,"kAnchorBone type=""string"" value=""pelvis"" maxlength=""32""/> <m_CutsomVisibilityTraversal type=""string"" value=""human"" maxlength=""32""/> <m_SoftlockOffset type=""double | g"" value=""""/> <m_DropItemsOnDeath type=""bool"" value=""0"" comment=""Spawn actors from inventory items if this is set""/> <m_MaxInventorySlots type=""int"" value=""15""/> <m_"
root/tune/template/template_vehicle.xml,.xml,car=2; vehicle=6; veh=6,template_Vehicle; Vehicle; explosion_car; car_explode; VehicleAudio,"<attributes> <DeathExplosionName type=""string"" value=""explosion_car"" maxlength=""32""/> <DeathExplosionLocatorName type=""string"" value=""car_explode"" maxlength=""32""/> | maxlength=""32""/> <DeathExplosionLocatorName type=""string"" value=""car_explode"" maxlength=""32""/> <SlightlyDamagedEffectName type=""string"" value=""smoke_largemuzzle_up"" maxle | <actor name=""template_Vehicle"" abstract=""0"" updatestate=""Asleep""> <attributes/> <contents> <Vehicle name=""ActorSpecific""> | "" abstract=""0"" updatestate=""Asleep""> <attributes/> <contents> <Vehicle name=""ActorSpecific""> <attributes> <DeathExplosionName type=""string"" value=""explosion_car"" ma"
root/tune/types/fragments/fragment.xml,.xml,mission=2,,".0"" encoding=""UTF-8""?> <__rage__fragTuneStruct> <GlobalForceTransmissionScaleDown value=""1.000000""/> <GlobalForceTransmissionScaleUp value=""1.000000""/> <GlobalRootBreakHea | lobalForceTransmissionScaleDown value=""1.000000""/> <GlobalForceTransmissionScaleUp value=""1.000000""/> <GlobalRootBreakHealthScale value=""0.100000""/> <GlobalBreakHealthScale v"
root/tune/vehicle/wagon03x.vehmodel,.vehmodel,veh=2,,"<?xml version=""1.0"" encoding=""UTF-8""?> <sagVehModelTune> <SuspensionLimitFront value=""0.000000""/> <SuspensionLimitRear value=""0.000000""/> </sagVehMo | nt value=""0.000000""/> <SuspensionLimitRear value=""0.000000""/> </sagVehModelTune>"
root/tune/vehicle/armoredcar01x.vehstuck,.vehstuck,veh=2,,"<?xml version=""1.0"" encoding=""UTF-8""?> <vehStuckTune> <TurnAmount value=""1.050000""/> <RotAmount value=""0.000000""/> <TransAmount value=""0.300000"" | > <PosThresh value=""2.500000""/> <MoveThresh value=""3.000000""/> </vehStuckTune>"
root/tune/vehicle/settings.trainmanager,.trainmanager,train=2,trTrainTune,"<?xml version=""1.0"" encoding=""UTF-8""?> <trTrainTune> <fHighLODRange value=""350.000000""/> <fLowLODRange value=""400.000000""/> <fMaxForce value=""1000 | <CenterRepulsionScale x=""3.500000"" y=""0.800000"" z=""1.300000""/> </trTrainTune>"
root/tune/vehicle/baggage01x.vehsim,.vehsim,car=3; train=7; vehicle=1; veh=13,vehCarSimTune; DrivetrainType; Powertrain; vehDrivetrainTune; Freetrain; VehiclePathDrag; CarFrictionHandlingWipeout,"<?xml version=""1.0"" encoding=""UTF-8""?> <vehCarSimTune> <Mass value=""2000.000000""/> <Size x=""2.834739"" y=""3.677116"" z=""10.092010""/> <InertiaBox x=""3 | <SSSValue value=""0.500000""/> <SSSThreshold value=""50.000000""/> <CarFrictionHandlingWipeout value=""1.500000""/> <AeroDampFactor value=""0.250000""/> <LandingDampFactor value= | <WheelPositionScale x=""1.000000"" y=""1.000000"" z=""1.000000""/> <DrivetrainType value=""4""/> <BoundElasticity value=""0.100000""/> <BoundFriction value=""0.200000""/> <BoundGravit | 0000""/> <ShiftModulatorDecay value=""0.200000""/> </Trans> <Powertrain type=""vehDrivetrainTune""> <AngInertia value=""10.000000""/> <AngDrag value=""50.000000""/> <BrakeDy | value=""0.500000""/> <CurrentScale value=""2.000000""/> </Fluid> <VehiclePathDrag value=""0.000000""/> <HorseTrailDrag value=""0.000000""/> <PedPathDrag value=""0.000000""/> <O | <?xml version=""1.0"" encoding=""UTF-8""?> <vehCarSimTune> <Mass value=""2000.000000""/> <Size x=""2.834739"" y=""3.677116"" z=""10.092010""/> <InertiaBox x | e=""0.200000""/> <BoundGravity value=""2.000000""/> <WheelFront type=""vehWheelTune""> <SuspensionLimit value=""0.150000""/> <TravelLimit value=""0.500000""/> <SuspensionOffset"
