# Code RED source/decompiled export
# Source: research/blackwater_wsi_gringo_correlation_outputs/wsi_sector_context.csv
# SHA1: d536277a3fb1e1d696e18a8821bc58a734a9218f

sector_offset,sector_offset_hex,sector_name,sector_scope,scoped_name_hash,scoped_name_resolved,sector_name_hash,sector_name_resolved,bound_min,bound_max,flags,disabled_flag_guess,resident_status,district,ref_count,props_offset,props_count,doors_attributes_offset,doors_attributes_count,children_offset,children_count,child_ptrs_offset,child_ptrs_count,drawable_instances_offset,drawable_instances_count,drawable_instances2_offset,drawable_instances2_count,occluders_offset,occluders_count,locators_offset,locators_count,wsi_source,decoded_sha1
1578400,0x001815A0,blk_swHotel_south01x,blackwater,0x3EC4B1F5,,0xA9C8B078,,"[760.073364, 77.998245, 1257.908203, 39.053459]","[782.614624, 81.315536, 1332.618164, 1.658646]",0x00000005,False,85,0,205,,0,2462084,0,,0,,0,1688000,1,1677280,2,,0,,0,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1578880,0x00181780,blk_swHotel_west01x,blackwater,0x3EC4B1F5,,0xE378AEFA,,"[744.999023, 77.99823, 1326.833984, 17.05097]","[778.594482, 78.491928, 1332.668701, 0.246849]",0x00000005,False,85,0,205,,0,2462188,0,,0,,0,1707520,1,1676704,2,,0,,0,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1579360,0x00181960,blk_church01Props01x,blackwater,0x3EC4B1F5,,0x424915FF,,"[549.80127, 94.526871, 1182.099609, 13.554178]","[567.40448, 101.813904, 1201.384033, 3.643517]",0x00000005,False,85,0,205,1100192,34,1851392,15,,0,,0,1697088,1,1674656,2,,0,,8192,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1579840,0x00181B40,blk_residence05x,blackwater,0x3EC4B1F5,,0x5B72AD55,,"[778.231628, 82.72908, 1403.148438, 15.303003]","[798.263977, 95.416046, 1422.499756, 6.343483]",0x00000007,False,85,0,205,,0,2462620,0,,0,,0,1694560,1,1377120,6,,0,,0,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1580320,0x00181D20,blk_policeStation01props01x,blackwater,0x3EC4B1F5,,0x65CF2122,,"[758.951965, 79.471245, 1226.178101, 13.402487]","[777.947937, 87.001846, 1243.526001, 3.765301]",0x00000005,False,85,0,205,1315872,22,1851932,15,,0,,0,1692320,1,1683456,2,,0,,22784,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1581056,0x00182000,blk_docks01Props01x,blackwater,0x3EC4B1F5,,0x90088D97,,"[795.762024, 61.159431, 1226.722534, 39.847942]","[859.640991, 84.771393, 1268.115601, 11.805981]",0x00000007,False,85,0,205,1187840,46,2462404,0,,0,,0,794624,32,671744,66,,0,,55488,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1581536,0x001821E0,blk_laundry01x,blackwater,0x3EC4B1F5,,0xAD95DD16,,"[769.138672, 78.305847, 1296.654053, 7.48198]","[780.203491, 85.353409, 1303.852783, 3.523781]",0x00000007,False,85,0,205,,0,2462416,0,,0,,0,1584896,1,1428288,5,,0,,0,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1582496,0x001825A0,blk_bank01_int_Props02x,blackwater,0x3EC4B1F5,,0x7276E8BB,,"[676.459167, 83.482758, 1226.250244, 12.132993]","[693.185913, 87.505363, 1243.36377, 2.011303]",0x0000000F,False,85,0,205,1284608,26,1851288,15,,0,,0,568704,21,860160,36,,0,,0,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1582976,0x00182780,blk_doctorsOffice_int_Props01x,blackwater,0x3EC4B1F5,,0xB9027DA0,,"[717.744202, 78.64505, 1361.014404, 5.819581]","[726.353516, 82.675468, 1367.730469, 2.015209]",0x00000007,False,85,0,205,892928,107,2462456,0,,0,,0,938688,15,1036288,26,,0,,768,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1583456,0x00182960,blk_generalBuilding13x,blackwater,0x3EC4B1F5,,0xF0CB358C,,"[744.453979, 78.231094, 1376.198975, 6.636558]","[751.739868, 84.092926, 1385.618652, 2.930916]",0x00000007,False,85,0,205,,0,2462000,0,,0,,0,1695232,1,1419376,5,,0,,0,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1583936,0x00182B40,blk_generalBuilding02x,blackwater,0x3EC4B1F5,,0x40043C2E,,"[742.426697, 78.272583, 1291.117188, 11.859881]","[761.119141, 89.892982, 1299.959473, 4.421143]",0x00000007,False,85,0,205,,0,2462492,0,,0,,0,1708256,1,1431664,5,,0,,0,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1584416,0x00182D20,blk_generalBuilding03props01x,blackwater,0x3EC4B1F5,,0x081341D2,,"[743.405273, 78.455902, 1309.426514, 10.043839]","[759.717896, 84.974594, 1319.169189, 3.259346]",0x00000005,False,85,0,205,1485888,13,2462160,0,,0,,0,1640640,2,1492672,4,,0,,21632,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1585152,0x00183000,blk_drugStore01x,blackwater,0x3EC4B1F5,,0x98B8675E,,"[768.939819, 78.235588, 1261.072998, 7.659203]","[780.590698, 84.61956, 1268.698975, 3.191986]",0x00000007,False,85,0,205,,0,2462516,0,,0,,0,1281824,1,1429504,5,,0,,0,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1585632,0x001831E0,blk_slumHouse04x,blackwater,0x3EC4B1F5,,0xC9D4CC0C,,"[710.263916, 78.016129, 1407.87085, 8.908862]","[722.998413, 84.340973, 1418.608643, 3.162422]",0x00000007,False,85,0,205,1874416,1,2462680,0,,0,,0,1698656,1,1450704,5,,0,,0,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1586112,0x001833C0,blk_tailor01Props01x,blackwater,0x3EC4B1F5,,0x6348FDA6,,"[763.692993, 78.640701, 1290.766846, 8.047481]","[778.77887, 81.052231, 1295.831299, 1.205765]",0x00000005,False,85,0,205,1711072,4,1851992,15,,0,,0,1706176,1,1674944,2,,0,,13200,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1586592,0x001835A0,blk_swTrainstation_east01x,blackwater,0x3EC4B1F5,,0x9F5D12D8,,"[653.732849, 77.497742, 1270.349609, 12.525339]","[677.132996, 78.519379, 1279.233643, 0.510818]",0x00000007,False,85,0,205,,0,2462308,0,,0,,0,1687328,1,1675840,2,,0,,0,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1587072,0x00183780,blk_swHotel_east01x,blackwater,0x3EC4B1F5,,0x139D16C6,,"[744.965576, 77.99823, 1257.780762, 17.010426]","[778.556641, 79.523163, 1262.951172, 0.762466]",0x00000005,False,85,0,205,,0,2462260,0,,0,,0,1707296,1,1679008,2,,0,,0,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1587552,0x00183960,blk_generalBuilding15x,blackwater,0x3EC4B1F5,,0x1FB92C8F,,"[710.337524, 78.280701, 1270.275635, 11.325456]","[728.264771, 88.729462, 1279.358643, 4.541504]",0x00000007,False,85,0,205,1891520,1,2462596,0,,0,,0,1689792,1,1374752,6,,0,,0,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1588512,0x00183D20,blk_policeStation_int_01x,blackwater,0x3EC4B1F5,,0x371F5D18,,"[760.97229, 77.453171, 1225.705078, 12.677042]","[777.937744, 83.639786, 1243.501953, 3.093307]",0x00000007,False,2147483733,0,205,1875968,1,1852112,15,,0,,0,1639296,2,1433600,5,,0,,0,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1589248,0x00184000,blk_underConstruction02x,blackwater,0x3EC4B1F5,,0x64E82726,,"[744.094116, 78.087723, 1366.759277, 8.986957]","[758.702271, 85.264877, 1374.38501, 3.588577]",0x00000007,False,85,0,205,,0,2462560,0,,0,,0,1693440,1,1363968,6,,0,,0,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1589728,0x001841E0,blk_tailor_int_shade_01x,blackwater,0x3EC4B1F5,,0x2F4FBFA5,,"[765.875977, 78.182251, 1292.781982, 6.782725]","[778.538818, 82.077942, 1295.697021, 1.45752]",0x00000001,False,2147483733,0,205,,0,2462444,0,,0,,0,1695456,1,,0,,0,,0,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1590688,0x001845A0,blk_generalBuilding18x,blackwater,0x3EC4B1F5,,0xCDAD8755,,"[691.323608, 78.124298, 1267.892944, 11.055477]","[710.026855, 86.396545, 1276.298462, 4.136124]",0x00000007,False,85,0,205,,0,2462380,0,,0,,0,1694336,1,1423472,5,,0,,0,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1591168,0x00184780,blk_hardwareStore01x,blackwater,0x3EC4B1F5,,0x0B714873,,"[762.097473, 78.305847, 1303.05896, 12.388381]","[780.92157, 89.478027, 1314.666016, 5.58609]",0x00000007,False,85,0,205,,0,2462432,0,,0,,0,1697760,1,1430224,5,,0,,0,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1591648,0x00184960,blk_trainstation01Props01x,blackwater,0x3EC4B1F5,,0x5612EAE7,,"[653.899048, 77.779846, 1282.19519, 31.579668]","[673.035339, 88.762146, 1341.375366, 5.49115]",0x00000007,False,85,0,205,1196032,45,1852052,15,,0,,0,409632,73,229376,149,,0,,22496,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1592128,0x00184B40,blk_hotel01Props02x,blackwater,0x3EC4B1F5,,0xD8C57DE9,,"[744.986877, 82.67186, 1261.960571, 7.652711]","[754.078918, 86.50132, 1273.662109, 1.91473]",0x0000000F,False,85,0,205,505120,58,2462352,0,,0,,0,889888,13,963104,24,,0,,5792,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1593344,0x00185000,blk_generalBuilding17Props01x,blackwater,0x3EC4B1F5,,0xE68224E2,,"[693.235596, 74.180099, 1261.894897, 7.640461]","[704.992798, 82.020096, 1267.709473, 2.907288]",0x00000007,False,85,0,205,1588032,10,2462720,0,,0,,0,1460864,3,1328144,7,,0,,44720,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1594304,0x001853C0,blk_generalBuilding17x,blackwater,0x3EC4B1F5,,0x2E51477F,,"[694.121216, 78.026428, 1261.556152, 7.018001]","[704.710693, 84.262764, 1268.337036, 3.118168]",0x00000007,False,85,0,205,,0,2462552,0,,0,,0,1693888,1,1432384,5,,0,,0,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1594784,0x001855A0,blackwater05,blackwater,0x3EC4B1F5,,0xFD8CFE95,,"[548.574951, 68.154213, 1261.167603, 101.539978]","[690.978699, 97.813622, 1402.881958, 14.829704]",0x00000008,False,85,0,205,,0,2462292,0,,0,1778368,33,,0,,0,,0,,0,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1595744,0x00185960,blk_residence08Props01x,blackwater,0x3EC4B1F5,,0x23512712,,"[555.269409, 86.302345, 1246.314209, 15.28327]","[570.256775, 94.289391, 1271.72876, 3.993523]",0x00000007,False,85,0,205,1286144,26,2462168,0,,0,,0,884736,23,827392,42,,0,,58208,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1596224,0x00185B40,blk_generalBuilding10Props01x,blackwater,0x3EC4B1F5,,0x93224504,,"[743.74823, 78.455917, 1344.158569, 12.243853]","[762.974731, 85.247635, 1357.71814, 3.395859]",0x00000005,False,85,0,205,1134592,50,2462316,0,,0,,0,1697312,1,1678720,2,,0,,36768,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1596704,0x00185D20,blk_policeStation01_int_props01x,blackwater,0x3EC4B1F5,,0xC7151A43,,"[761.069397, 79.447708, 1228.318115, 11.293391]","[777.445251, 83.472931, 1243.344482, 2.012611]",0x0000000F,False,85,0,205,1268352,28,1851512,15,,0,,0,786432,36,655360,67,,0,,14160,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1597920,0x001861E0,blk_church01x,blackwater,0x3EC4B1F5,,0x8F912F0F,,"[548.925171, 92.712929, 1178.399414, 22.091007]","[579.439575, 114.14402, 1202.098145, 10.715546]",0x00000007,False,85,0,205,,0,2462216,0,,0,,0,1593088,1,1331200,7,,0,,0,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1598880,0x001865A0,blk_saloon_int_Props01x,blackwater,0x3EC4B1F5,,0xF5943A74,,"[709.274841, 78.451454, 1310.542847, 12.588923]","[726.895203, 86.676651, 1326.536377, 4.112598]",0x0000000F,False,85,0,205,802816,144,1851048,15,,0,,0,557056,52,475136,96,,0,,15360,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1599360,0x00186780,blk_swInn_east01x,blackwater,0x3EC4B1F5,,0x50D2FCED,,"[694.738159, 78.145569, 1340.052979, 18.218437]","[730.875122, 78.509949, 1344.704102, 0.18219]",0x00000007,False,85,0,205,,0,2462588,0,,0,,0,1688224,1,1680800,2,,0,,0,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1599840,0x00186960,blk_generalBuilding07Props01x,blackwater,0x3EC4B1F5,,0x546B120C,,"[694.201355, 78.182014, 1369.27771, 10.968984]","[712.121277, 86.222084, 1379.050537, 4.020035]",0x00000007,False,85,0,205,1288624,24,2462540,0,,0,,0,1262928,6,1291392,8,,0,,54688,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1600800,0x00186D20,blk_residence09x,blackwater,0x3EC4B1F5,,0x786DE713,,"[598.379028, 85.018982, 1265.784912, 12.680069]","[609.814331, 97.127029, 1284.909912, 5.717651]",0x00000007,False,85,0,205,,0,2462156,0,,0,,0,1696864,1,1382944,6,,0,,0,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1601536,0x00187000,blk_residence03Props01x,blackwater,0x3EC4B1F5,,0xE8A45C35,,"[619.608215, 74.77729, 1357.759277, 18.384001]","[638.809937, 84.213638, 1387.661377, 4.718174]",0x0000000F,False,85,0,205,1032192,79,2462112,0,,0,,0,1157376,8,1218528,14,,0,,63120,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1602016,0x001871E0,blk_swInn_north01x,blackwater,0x3EC4B1F5,,0xF14BC03B,,"[690.62915, 78.153488, 1340.712158, 30.330547]","[708.052002, 81.413406, 1398.72583, 1.629959]",0x00000007,False,85,0,205,,0,2462628,0,,0,,0,1695744,1,1677856,2,,0,,0,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1602496,0x001873C0,blk_bank01Props01x,blackwater,0x3EC4B1F5,,0x3D301E96,,"[676.277893, 78.483612, 1225.99231, 13.658981]","[695.612427, 86.263245, 1243.653687, 3.889816]",0x00000005,False,85,0,205,1276496,27,1851168,15,,0,,0,1461536,3,1388544,6,,0,,25248,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1603456,0x00187780,blk_generalBuilding14x,blackwater,0x3EC4B1F5,,0x1BBF0C6B,,"[710.379639, 78.143433, 1301.721924, 11.227365]","[727.89917, 89.321442, 1310.226807, 4.252441]",0x00000007,False,85,0,205,1875280,1,2462476,0,,0,,0,1706848,1,1384448,6,,0,,0,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1603936,0x00187960,blk_drugStore01Props01x,blackwater,0x3EC4B1F5,,0xE8B7525D,,"[769.324219, 77.975075, 1261.077637, 7.128649]","[780.520569, 80.904076, 1269.404297, 1.4645]",0x00000007,False,85,0,205,1471808,14,2462120,0,,0,,0,817488,7,1258912,10,,0,,1584,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1604416,0x00187B40,blk_generalBuilding05x,blackwater,0x3EC4B1F5,,0xB9459DFB,,"[662.655518, 78.278732, 1367.636963, 11.175529]","[680.296387, 88.257217, 1377.060303, 4.71167]",0x00000007,False,85,0,205,,0,2462484,0,,0,,0,1687552,1,1413120,5,,0,,0,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1605632,0x00188000,blk_slumHouse07Props01x,blackwater,0x3EC4B1F5,,0xDCA2010D,,"[699.124634, 77.084053, 1410.119629, 8.068912]","[710.054138, 81.201271, 1421.256226, 2.058609]",0x00000005,False,85,0,205,1464960,14,1851632,15,,0,,0,1271104,6,1277952,9,,0,,64176,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1606112,0x001881E0,blk_sidewalk04Props01x,blackwater,0x3EC4B1F5,,0x69125A65,,"[671.826782, 78.469734, 1355.766113, 12.428219]","[682.770325, 83.170715, 1377.58313, 2.350491]",0x00000008,False,85,0,205,1718864,3,2462304,0,,0,,0,1697984,1,,0,,0,,40416,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1606592,0x001883C0,blk_saloon01x,blackwater,0x3EC4B1F5,,0x09FFD645,,"[708.539307, 78.024048, 1309.891479, 14.775899]","[727.977661, 88.468246, 1329.547974, 5.222099]",0x00000007,False,85,0,205,958224,5,2462728,0,,0,,0,1704160,1,1426128,5,,0,,0,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1607072,0x001885A0,blk_generalBuilding11x,blackwater,0x3EC4B1F5,,0xA29A9B40,,"[764.919189, 78.27874, 1355.647583, 9.976905]","[781.33252, 86.393547, 1363.578979, 3.965698]",0x00000007,False,85,0,205,,0,2462656,0,,0,,0,1695968,1,1645536,3,,0,,0,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1607552,0x00188780,blk_ferry01x,blackwater,0x3EC4B1F5,,0x4E166609,,"[805.827515, 79.537567, 1235.041138, 9.422255]","[815.474243, 88.110207, 1248.773071, 4.28632]",0x00000007,False,85,0,205,,0,2462256,0,,0,,0,1597184,1,1444672,5,,0,,0,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1608032,0x00188960,blk_generalBuilding13Props01x,blackwater,0x3EC4B1F5,,0x18E8DD97,,"[743.587708, 77.064766, 1375.509399, 7.699246]","[753.564148, 81.236328, 1386.472168, 2.085781]",0x00000005,False,85,0,205,1318912,22,2462348,0,,0,,0,1181888,8,1241088,12,,0,,51456,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1608512,0x00188B40,blk_sidewalk03Props01x,blackwater,0x3EC4B1F5,,0xB682254A,,"[739.876709, 78.126404, 1315.716064, 73.868507]","[797.251648, 97.443733, 1450.479492, 9.658665]",0x00000005,False,85,0,205,1661568,7,2462604,0,,0,,0,995552,17,811008,45,,0,,0,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1608992,0x00188D20,blk_inn01Props01x,blackwater,0x3EC4B1F5,,0x7E8FEE06,,"[711.7146, 78.490776, 1343.773438, 9.439952]","[727.403503, 85.430016, 1351.657349, 3.46962]",0x00000005,False,85,0,205,1366560,18,2462012,0,,0,,0,914352,14,1015808,28,,0,,5840,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1609728,0x00189000,blk_generalStore_int_Props02x,blackwater,0x3EC4B1F5,,0xB9A2126C,,"[744.747498, 78.595589, 1324.37793, 6.887145]","[757.397034, 82.118851, 1328.538086, 1.761631]",0x00000007,False,85,0,205,552768,88,2462020,0,,0,,0,600704,24,649008,44,,0,,14736,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1610688,0x001893C0,blk_slumHouse07x,blackwater,0x3EC4B1F5,,0x60B6E1FA,,"[702.359253, 78.22493, 1409.816162, 8.375355]","[713.549805, 83.462234, 1421.126709, 2.618652]",0x00000007,False,85,0,205,1709920,4,2462280,0,,0,,0,1705952,1,1425408,5,,0,,0,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1611168,0x001895A0,blk_alleyProps01x,blackwater,0x3EC4B1F5,,0x27ABD5BC,,"[757.547729, 78.021614, 1261.923584, 34.271355]","[779.357117, 80.830406, 1326.843262, 1.404396]",0x00000007,False,85,0,205,1206304,42,2462276,0,,0,,0,987504,16,983040,31,,0,,0,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1611648,0x00189780,blk_gunshop01Props01x,blackwater,0x3EC4B1F5,,0xD24658E8,,"[769.407959, 78.258438, 1313.897583, 7.100632]","[780.05481, 84.253151, 1321.135254, 2.997356]",0x00000007,False,85,0,205,1662240,7,1852472,15,,0,,0,1173696,8,1155072,16,,0,,36864,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1612608,0x00189B40,blk_residence11x,blackwater,0x3EC4B1F5,,0xF88A859F,,"[619.524536, 79.317436, 1333.878906, 8.391722]","[627.394897, 86.156303, 1347.030762, 3.419434]",0x00000007,False,85,0,205,,0,2462320,0,,0,,0,1705056,1,1643376,3,,0,,0,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1613088,0x00189D20,blk_blacksmith_int_shade_01x,blackwater,0x3EC4B1F5,,0xE683ADCD,,"[671.719727, 79.535583, 1390.369873, 4.580593]","[677.488525, 81.047333, 1397.324219, 0.755875]",0x00000001,False,2147483733,0,205,,0,2462176,0,,0,,0,1698432,1,,0,,0,,0,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1613824,0x0018A000,blk_residence06x,blackwater,0x3EC4B1F5,,0x748AEBBD,,"[768.812012, 88.783493, 1440.822876, 12.67061]","[786.156982, 100.248856, 1455.309937, 5.732681]",0x00000007,False,85,0,205,,0,2462664,0,,0,,0,1688672,1,1385312,6,,0,,0,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1614304,0x0018A1E0,blk_blacksmith01Props01x,blackwater,0x3EC4B1F5,,0x2E3D0F07,,"[664.078186, 77.056252, 1390.156128, 10.64984]","[680.409241, 82.058884, 1402.881958, 2.501316]",0x00000007,False,85,0,205,1092080,30,2462364,0,,0,,0,1097728,11,1040384,22,,0,,34304,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1614784,0x0018A3C0,blk_window_cs01x,blackwater,0x3EC4B1F5,,0xC0A0816E,,"[744.875854, 87.147842, 1270.678955, 1.179718]","[744.947144, 89.288803, 1271.667969, 0.035645]",0x00000001,False,85,0,205,1898080,1,2462040,0,,0,,0,1692992,1,,0,,0,,0,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1615744,0x0018A780,blk_photography01Props01x,blackwater,0x3EC4B1F5,,0x1BCAB5C8,,"[716.158264, 78.177406, 1367.831665, 7.38836]","[727.769531, 81.25808, 1376.436279, 1.540337]",0x00000007,False,85,0,205,1485264,13,2462464,0,,0,,0,1136992,7,456704,14,,0,,17344,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1616224,0x0018A960,blk_residence02x,blackwater,0x3EC4B1F5,,0x60443EE0,,"[738.274414, 87.783691, 1438.454834, 9.686438]","[751.481628, 95.795837, 1450.145996, 4.006073]",0x00000007,False,85,0,205,,0,2462716,0,,0,,0,1699552,1,1456240,5,,0,,0,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1616704,0x0018AB40,blk_windowBroken_cs01x,blackwater,0x3EC4B1F5,,0x0C96673C,,"[744.866882, 86.884697, 1270.678955, 1.507659]","[746.394714, 89.288803, 1271.667969, 0.494507]",0x00000001,False,85,0,205,1878656,1,2462272,0,,0,,0,1705728,1,,0,,0,,0,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1617184,0x0018AD20,blk_butcher01x,blackwater,0x3EC4B1F5,,0x0E561DA2,,"[765.201294, 78.237747, 1281.607666, 10.036729]","[781.915894, 85.866592, 1289.692627, 3.814423]",0x00000007,False,85,0,205,,0,2462696,0,,0,,0,1699328,1,1438416,5,,0,,0,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
