# Code RED source/decompiled export
# Source: research/dualgun_left_hand_bypass/smic_gunbelt_rows.csv
# SHA1: d770d996f5f346a388cc9a23076f73a083e02f9a

archive,source_path,line,model,declared_count,smic_count,smics,has_player_hand,has_gunbelt,has_holster,has_left_or_right
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,154,amb_gore_mc_gunslinger24,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,155,amb_gore_mc_gunslinger30,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,156,amb_gore_mc_gunslinger31,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,157,amb_gore_mc_gunslinger32,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,158,amb_gore_mc_gunsmith01,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,159,amb_gore_mc_gunsmith02,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,160,amb_gore_mc_gunsmith03,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,161,amb_gore_mc_hunter01,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,162,amb_gore_mc_hunter02,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,163,amb_gore_mc_laborer01,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,164,amb_gore_mc_laborer02,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,165,amb_gore_mc_laborer10,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,166,amb_gore_mc_laborer11,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,167,amb_gore_mc_laborer12,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,168,amb_gore_mc_laborer13,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,169,amb_gore_mc_laborer14,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,170,amb_gore_mc_laborer15,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,171,amb_gore_mc_laborer16,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,172,amb_gore_mc_laborer17,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,173,amb_gore_mc_laborer18,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,174,amb_gore_mc_laborer19,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,175,amb_gore_mc_laborer20,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,176,amb_gore_mc_laborer21,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,177,amb_gore_mc_laborer22,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,178,amb_gore_mc_laborer23,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,179,amb_gore_mc_laborer24,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,180,amb_gore_mc_laborer25,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,181,amb_gore_mc_laborer26,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,182,amb_gore_mc_laborer27,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,183,amb_gore_mc_laborer38,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,184,amb_gore_mc_laborer39,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,185,amb_gore_mc_laborer40,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,186,amb_gore_mc_laborer41,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,187,amb_gore_mc_laborer42,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,188,amb_gore_mc_laborer43,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,189,amb_gore_mc_laborer44,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,190,amb_gore_mc_laborer45,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,191,amb_gore_mc_laborer52,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,192,amb_gore_mc_laborer53,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,193,amb_gore_mc_musician01,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,194,amb_gore_mc_musician02,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,195,amb_gore_mc_musician03,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,196,amb_gore_mc_musician04,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,197,amb_gore_mc_oldBeggar01,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,198,amb_gore_mc_oldBeggar02,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,199,amb_gore_mc_oldBusinessman01,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,200,amb_gore_mc_oldBusinessman02,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,201,amb_gore_mc_oldBusinessman03,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,203,amb_gore_mc_oldBusinessman04,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,204,amb_gore_mc_oldBusinessman05,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,205,amb_gore_mc_oldBusinessman06,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,206,amb_gore_mc_oldBusinessman07,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,207,amb_gore_mc_oldBusinessman08,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,208,amb_gore_mc_oldBusinessman09,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,209,amb_gore_mc_oldBusinessman12,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,210,amb_gore_mc_oldBusinessman13,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,211,amb_gore_mc_oldFarmer01,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,212,amb_gore_mc_oldFarmer03,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,213,amb_gore_mc_oldRancher01,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,214,amb_gore_mc_oldRancher02,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,215,amb_gore_mc_oldTownfolk01,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,216,amb_gore_mc_oldTownfolk02,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,217,amb_gore_mc_preacher01,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,218,amb_gore_mc_preacher02,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,219,amb_gore_mc_railroadStaff01,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,220,amb_gore_mc_railroadStaff02,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,221,amb_gore_mc_railroadStaff03,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,222,amb_gore_mc_railroadStaff04,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,223,amb_gore_mc_railroadStaff05,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,224,amb_gore_mc_railroadStaff06,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,225,amb_gore_mc_railroadStaff07,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,226,amb_gore_mc_railroadStaff08,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,227,amb_gore_mc_rancher01,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,228,amb_gore_mc_riverboatStaff04,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,229,amb_gore_mc_shopKeeper01,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,230,amb_gore_mc_shopKeeper02,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,231,amb_gore_mc_shopKeeper03,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,232,amb_gore_mc_shopKeeper04,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,233,amb_gore_mc_shopKeeper05,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,234,amb_gore_mc_shopKeeper06,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,235,amb_gore_mc_shopKeeper07,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,237,amb_gore_mc_shopKeeper08,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,238,amb_gore_mc_shopKeeper10,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,239,amb_gore_mc_shopKeeper11,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,240,amb_gore_mc_shopkeeper09,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,241,amb_gore_mc_shopkeeper12,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,242,amb_gore_mc_shopkeeper13,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,243,amb_gore_mc_shopkeeper14,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,244,amb_gore_mc_steamEngineDriver01,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,245,amb_gore_mc_townfolk02,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,246,amb_gore_mc_traveler01,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,247,amb_gore_mc_traveler02,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,248,amb_gore_mc_traveler05,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,249,amb_gore_mc_traveler06,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,250,amb_gore_mc_traveler11,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,251,amb_gore_mc_traveler13,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,252,amb_gore_mc_undertaker01,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,253,amb_gore_mc_undertaker02,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,254,amb_gore_mc_waterDriller01,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,255,amb_gore_mh_bartender01,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,256,amb_gore_mh_bartender02,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,257,amb_gore_mh_bartender03,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,258,amb_gore_mh_blackSmith01,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,259,amb_gore_mh_blackSmith02,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,260,amb_gore_mh_blackSmith03,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,261,amb_gore_mh_blackSmith04,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,262,amb_gore_mh_blackSmith05,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,263,amb_gore_mh_businessMan01,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,264,amb_gore_mh_businessMan03,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,265,amb_gore_mh_businessman02,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,266,amb_gore_mh_businessman04,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,267,amb_gore_mh_doctor01,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,268,amb_gore_mh_doctor02,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,269,amb_gore_mh_farmer01,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,270,amb_gore_mh_farmer06,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,271,amb_gore_mh_farmer07,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,272,amb_gore_mh_farmer08,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,273,amb_gore_mh_farmer09,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,274,amb_gore_mh_gunslinger02,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,275,amb_gore_mh_gunslinger03,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,276,amb_gore_mh_gunslinger04,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,277,amb_gore_mh_gunslinger05,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,278,amb_gore_mh_gunslinger06,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,279,amb_gore_mh_gunsmith01,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,280,amb_gore_mh_hunter01,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,281,amb_gore_mh_laborer01,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,282,amb_gore_mh_laborer02,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,283,amb_gore_mh_laborer03,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,284,amb_gore_mh_laborer04,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,285,amb_gore_mh_laborer05,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,286,amb_gore_mh_laborer19,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,287,amb_gore_mh_laborer20,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,288,amb_gore_mh_laborer21,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,289,amb_gore_mh_laborer22,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,290,amb_gore_mh_laborer26,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,291,amb_gore_mh_laborer27,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,292,amb_gore_mh_laborer28,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,293,amb_gore_mh_laborer29,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,294,amb_gore_mh_laborer30,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,295,amb_gore_mh_laborer32,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,296,amb_gore_mh_musician01,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,297,amb_gore_mh_musician02,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,298,amb_gore_mh_musician03,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
tune_d11generic.rpf,root/tune/settings/smictofragmap.txt,299,amb_gore_mh_oldBeggar01,3,3,smic_amb_gunbelt01_01 smic_gore_male_head01 smic_gore_male_head02,0,1,0,0
