offset,offset_hex,opcode,width,value,actor_kind,operand_hex,candidate_source
5737,0x1669,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5738,0x166A,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5739,0x166B,,2,3,eActorEnum_candidate,00 03,raw_u16be_window
5740,0x166C,,2,768,eActorEnum_candidate,03 00,raw_u16be_window
5741,0x166D,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5742,0x166E,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5743,0x166F,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5744,0x1670,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5745,0x1671,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5746,0x1672,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5747,0x1673,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5748,0x1674,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5749,0x1675,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5750,0x1676,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5751,0x1677,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5752,0x1678,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5753,0x1679,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5754,0x167A,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5755,0x167B,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5756,0x167C,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5757,0x167D,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5758,0x167E,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5759,0x167F,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5760,0x1680,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5761,0x1681,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5762,0x1682,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5763,0x1683,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5764,0x1684,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5765,0x1685,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5766,0x1686,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5767,0x1687,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5768,0x1688,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5769,0x1689,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5770,0x168A,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5771,0x168B,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5772,0x168C,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5773,0x168D,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5774,0x168E,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5775,0x168F,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5776,0x1690,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5777,0x1691,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5778,0x1692,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5779,0x1693,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5780,0x1694,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5781,0x1695,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5782,0x1696,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5783,0x1697,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5784,0x1698,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5785,0x1699,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5786,0x169A,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5787,0x169B,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5788,0x169C,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5789,0x169D,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5790,0x169E,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5791,0x169F,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5792,0x16A0,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5793,0x16A1,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5794,0x16A2,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5795,0x16A3,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5796,0x16A4,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5797,0x16A5,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5798,0x16A6,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5799,0x16A7,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5800,0x16A8,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5801,0x16A9,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5802,0x16AA,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5803,0x16AB,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5804,0x16AC,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5805,0x16AD,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5806,0x16AE,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5807,0x16AF,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5808,0x16B0,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5809,0x16B1,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5810,0x16B2,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5811,0x16B3,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5812,0x16B4,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5813,0x16B5,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5814,0x16B6,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5815,0x16B7,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5816,0x16B8,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5817,0x16B9,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5818,0x16BA,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5819,0x16BB,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5820,0x16BC,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5821,0x16BD,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5822,0x16BE,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5823,0x16BF,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5824,0x16C0,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5825,0x16C1,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5826,0x16C2,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5827,0x16C3,,2,3,eActorEnum_candidate,00 03,raw_u16be_window
5828,0x16C4,,2,768,eActorEnum_candidate,03 00,raw_u16be_window
5829,0x16C5,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5830,0x16C6,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5831,0x16C7,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5832,0x16C8,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5833,0x16C9,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5834,0x16CA,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5835,0x16CB,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5836,0x16CC,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5837,0x16CD,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5838,0x16CE,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5839,0x16CF,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5840,0x16D0,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5841,0x16D1,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5842,0x16D2,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5843,0x16D3,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5844,0x16D4,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5845,0x16D5,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5846,0x16D6,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5847,0x16D7,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5848,0x16D8,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5849,0x16D9,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5850,0x16DA,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5851,0x16DB,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5852,0x16DC,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5853,0x16DD,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5854,0x16DE,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5855,0x16DF,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5856,0x16E0,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5857,0x16E1,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5858,0x16E2,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5859,0x16E3,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5860,0x16E4,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5861,0x16E5,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5862,0x16E6,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5863,0x16E7,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5864,0x16E8,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5865,0x16E9,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5866,0x16EA,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5867,0x16EB,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5868,0x16EC,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5869,0x16ED,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5870,0x16EE,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5871,0x16EF,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5872,0x16F0,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5873,0x16F1,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5874,0x16F2,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5875,0x16F3,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5876,0x16F4,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5877,0x16F5,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5878,0x16F6,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5879,0x16F7,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5880,0x16F8,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5881,0x16F9,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5882,0x16FA,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5883,0x16FB,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5884,0x16FC,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5885,0x16FD,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5886,0x16FE,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5887,0x16FF,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5888,0x1700,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5889,0x1701,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5890,0x1702,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5891,0x1703,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5892,0x1704,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5893,0x1705,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5894,0x1706,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5895,0x1707,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5896,0x1708,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5897,0x1709,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5898,0x170A,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5899,0x170B,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5900,0x170C,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5901,0x170D,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5902,0x170E,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5903,0x170F,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5904,0x1710,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5905,0x1711,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5906,0x1712,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5907,0x1713,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5908,0x1714,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5909,0x1715,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5910,0x1716,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5911,0x1717,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5912,0x1718,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5913,0x1719,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5914,0x171A,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5915,0x171B,,2,3,eActorEnum_candidate,00 03,raw_u16be_window
5916,0x171C,,2,768,eActorEnum_candidate,03 00,raw_u16be_window
5917,0x171D,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5918,0x171E,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5919,0x171F,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5920,0x1720,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5921,0x1721,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5922,0x1722,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5923,0x1723,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5924,0x1724,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5925,0x1725,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5926,0x1726,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5927,0x1727,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5928,0x1728,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5929,0x1729,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5930,0x172A,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5931,0x172B,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5932,0x172C,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5933,0x172D,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5934,0x172E,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5935,0x172F,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5936,0x1730,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5937,0x1731,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5938,0x1732,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5939,0x1733,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5940,0x1734,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5941,0x1735,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5942,0x1736,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5943,0x1737,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5944,0x1738,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5945,0x1739,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5946,0x173A,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5947,0x173B,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5948,0x173C,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5949,0x173D,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5950,0x173E,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5951,0x173F,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5952,0x1740,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5953,0x1741,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5954,0x1742,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5955,0x1743,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5956,0x1744,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5957,0x1745,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5958,0x1746,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5959,0x1747,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5960,0x1748,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5961,0x1749,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5962,0x174A,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5963,0x174B,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5964,0x174C,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5965,0x174D,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5966,0x174E,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5967,0x174F,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5968,0x1750,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5969,0x1751,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5970,0x1752,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5971,0x1753,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5972,0x1754,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5973,0x1755,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5974,0x1756,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5975,0x1757,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5976,0x1758,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5977,0x1759,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5978,0x175A,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5979,0x175B,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5980,0x175C,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5981,0x175D,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5982,0x175E,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5983,0x175F,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5984,0x1760,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5985,0x1761,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5986,0x1762,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5987,0x1763,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5988,0x1764,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5989,0x1765,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5990,0x1766,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5991,0x1767,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5992,0x1768,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5993,0x1769,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5994,0x176A,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5995,0x176B,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5996,0x176C,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5997,0x176D,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5998,0x176E,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
5999,0x176F,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6000,0x1770,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6001,0x1771,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6002,0x1772,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6003,0x1773,,2,3,eActorEnum_candidate,00 03,raw_u16be_window
6004,0x1774,,2,768,eActorEnum_candidate,03 00,raw_u16be_window
6005,0x1775,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6006,0x1776,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6007,0x1777,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6008,0x1778,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6009,0x1779,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6010,0x177A,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6011,0x177B,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6012,0x177C,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6013,0x177D,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6014,0x177E,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6015,0x177F,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6016,0x1780,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6017,0x1781,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6018,0x1782,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6019,0x1783,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6020,0x1784,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6021,0x1785,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6022,0x1786,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6023,0x1787,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6024,0x1788,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6025,0x1789,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6026,0x178A,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6027,0x178B,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6028,0x178C,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6029,0x178D,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6030,0x178E,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6031,0x178F,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6032,0x1790,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6033,0x1791,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6034,0x1792,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6035,0x1793,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6036,0x1794,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6037,0x1795,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6038,0x1796,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6039,0x1797,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6040,0x1798,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6041,0x1799,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6042,0x179A,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6043,0x179B,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6044,0x179C,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6045,0x179D,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6046,0x179E,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6047,0x179F,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6048,0x17A0,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6049,0x17A1,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6050,0x17A2,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6051,0x17A3,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6052,0x17A4,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6053,0x17A5,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6054,0x17A6,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6055,0x17A7,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6056,0x17A8,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6057,0x17A9,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6058,0x17AA,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6059,0x17AB,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6060,0x17AC,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6061,0x17AD,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6062,0x17AE,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6063,0x17AF,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6064,0x17B0,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6065,0x17B1,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6066,0x17B2,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6067,0x17B3,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6068,0x17B4,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6069,0x17B5,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6070,0x17B6,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6071,0x17B7,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6072,0x17B8,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6073,0x17B9,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6074,0x17BA,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6075,0x17BB,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6076,0x17BC,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6077,0x17BD,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6078,0x17BE,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6079,0x17BF,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6080,0x17C0,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6081,0x17C1,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6082,0x17C2,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6083,0x17C3,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6084,0x17C4,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6085,0x17C5,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6086,0x17C6,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6087,0x17C7,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6088,0x17C8,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6089,0x17C9,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6090,0x17CA,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6091,0x17CB,,2,3,eActorEnum_candidate,00 03,raw_u16be_window
6092,0x17CC,,2,768,eActorEnum_candidate,03 00,raw_u16be_window
6093,0x17CD,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6094,0x17CE,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6095,0x17CF,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6096,0x17D0,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6097,0x17D1,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6098,0x17D2,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6099,0x17D3,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6100,0x17D4,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6101,0x17D5,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6102,0x17D6,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6103,0x17D7,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6104,0x17D8,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6105,0x17D9,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6106,0x17DA,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6107,0x17DB,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6108,0x17DC,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6109,0x17DD,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
