wsi_source,hit_kind,wsi_offset,wsi_offset_hex,wsi_value,wsi_hash_guess,sector_offset_hex,sector_name,sector_scope,sector_name_resolved,scoped_name_resolved,bound_min,bound_max,district,disabled_flag_guess
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,1952456,0x001DCAC8,gringo_scoopGrain01x/annotationlocator1,0xEC4E6E17,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,1957505,0x001DDE81,blk_trainstation_int_01x_room01_volume,0x3ECDD1CA,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,1960770,0x001DEB42,i_gen_outhouse02x/has_gringo_assigned,0x1D5F4A94,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,1961530,0x001DEE3A,i_gen_outhouse02x/has_gringo_assigned,0x1D5F4A94,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,1962288,0x001DF130,i_gen_outhouse02x/has_gringo_assigned,0x1D5F4A94,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,1965024,0x001DFBE0,i_gen_outhouse02x/has_gringo_assigned,0x1D5F4A94,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,1966012,0x001DFFBC,i_gen_outhouse02x/has_gringo_assigned,0x1D5F4A94,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,2158306,0x0020EEE2,blk_trainstation_int_Props01x,0x4578499A,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,2158516,0x0020EFB4,blk_trainstation_int_Props01x,0x4578499A,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,2158592,0x0020F000,blk_trainstation_int_Props01x,0x4578499A,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,2174976,0x00213000,cs_intro_train_p4_08_dayShape,0x415F9E54,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,2175006,0x0021301E,cs_intro_train_p4_07_dayShape,0xBC7EA4FC,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,2175096,0x00213078,cs_intro_train_p4_06_dayShape,0x1D568B10,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,2175186,0x002130D2,cs_intro_train_p4_05_dayShape,0x2F9BAEC4,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,2175216,0x002130F0,cs_intro_train_p4_04_dayShape,0xC4644278,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,2175276,0x0021312C,cs_intro_train_p4_03_dayShape,0xE7B4D0CF,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,2175306,0x0021314A,cs_intro_train_p4_02_dayShape,0x9EAEBFA9,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,2175426,0x002131C2,cs_intro_train_p4_01_dayShape,0x498E8C5F,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,2175486,0x002131FE,cs_intro_train_p2_03_dayShape,0x6A750D03,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,2175516,0x0021321C,cs_intro_train_p2_02_dayShape,0xB3F4A1D0,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,2175546,0x0021323A,cs_intro_train_p2_01_dayShape,0xF9EA0A7C,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,2192400,0x00217410,blk_swTrainstation_south01x,0x06185CD3,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,2192876,0x002175EC,blk_swTrainstation_south01x,0x06185CD3,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,2196239,0x0021830F,blk_trainstation01Props01x,0x5612EAE7,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,2196725,0x002184F5,blk_swTrainstation_east01x,0x9F5D12D8,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,2196752,0x00218510,blk_swTrainstation_east01x,0x9F5D12D8,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,2198183,0x00218AA7,blk_trainstation01Props01x,0x5612EAE7,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,2198507,0x00218BEB,blk_trainstation01Props01x,0x5612EAE7,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,2200937,0x00219569,i_gen_trainstationSign01x,0x0A19B0C8,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,2201015,0x002195B7,i_gen_trainstationSign02x,0x600E6034,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,2201041,0x002195D1,i_gen_trainstationSign02x,0x600E6034,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,2202939,0x00219D3B,cs_intro_train_p4_01Shape,0xD47A74DE,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,2203017,0x00219D89,cs_intro_train_p2_03Shape,0x12DFE405,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,2203095,0x00219DD7,cs_intro_train_p4_04Shape,0xBE843E0C,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,2203511,0x00219F77,cs_intro_train_p2_02Shape,0xE876964F,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,2203674,0x0021A01A,cs_intro_train_p2_01Shape,0xB567C73F,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,2204610,0x0021A3C2,i_gen_trainstationSign01x,0x0A19B0C8,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,2205702,0x0021A806,cs_intro_train_p4_05Shape,0x2EE0B7AC,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,2206274,0x0021AA42,cs_intro_train_p4_06Shape,0x0B41AD3B,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,2206508,0x0021AB2C,cs_intro_train_p4_07Shape,0x0C85A069,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,2206586,0x0021AB7A,cs_intro_train_p4_02Shape,0xEE54BE32,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,2206612,0x0021AB94,cs_intro_train_p4_03Shape,0x23216111,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,2207132,0x0021AD9C,cs_intro_train_p4_08Shape,0xADB14914,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,2215090,0x0021CCB2,blk_trainstation_int_01x,0xB67680B6,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,2215115,0x0021CCCB,blk_trainstation_int_01x,0xB67680B6,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,2215140,0x0021CCE4,blk_trainstation_int_01x,0xB67680B6,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,2218836,0x0021DB54,blk_trainstation_int_01x,0xB67680B6,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,2229880,0x00220678,gringo_standChopWood01x,0xCE1A1FE8,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,2229976,0x002206D8,gringo_standChopWood01x,0xCE1A1FE8,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,2230000,0x002206F0,gringo_standChopWood01x,0xCE1A1FE8,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,2230576,0x00220930,gringo_standChopWood01x,0xCE1A1FE8,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,2244032,0x00223DC0,gringo_whittleWood01x,0x56685A03,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,2245488,0x00224370,gringo_whittleWood01x,0x56685A03,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,2246038,0x00224596,gringo_whittleWood01x,0x56685A03,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,2246346,0x002246CA,gringo_whittleWood01x,0x56685A03,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,2246984,0x00224948,gringo_whittleWood01x,0x56685A03,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,2247380,0x00224AD4,gringo_whittleWood01x,0x56685A03,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,2248392,0x00224EC8,gringo_whittleWood01x,0x56685A03,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,2250420,0x002256B4,gringo_whittleWood01x,0x56685A03,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,2257534,0x0022727E,gringo_whittleWood01x,0x56685A03,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,2258335,0x0022759F,gringo_scoopGrain01x,0x64715552,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,2262168,0x00228498,gringo_blacksmith01x,0xFAF2286D,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,2263071,0x0022881F,i_gen_wagonParked01x,0x3AFC2B30,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,2263323,0x0022891B,i_gen_wagonBroken02x,0xAC84C193,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,2266285,0x002294AD,i_gen_wagonParked01x,0x3AFC2B30,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,2267062,0x002297B6,i_gen_wagonParked01x,0x3AFC2B30,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,2268112,0x00229BD0,i_gen_popcornCart01x,0x0BECE65C,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,2268133,0x00229BE5,i_gen_popcornCart01x,0x0BECE65C,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,2281312,0x0022CF60,i_gen_wagonParts02x,0xB25DD799,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,2281332,0x0022CF74,i_gen_wagonParts01x,0x1596A175,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,2284192,0x0022DAA0,p_gen_wagonWheel01x,0xB27C3B34,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,2284652,0x0022DC6C,p_gen_carBlocked01x,0x415E5585,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,2284912,0x0022DD70,p_gen_lumbercart03x,0x220584C9,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,2284932,0x0022DD84,p_gen_lumbercart01x,0x023CD4E8,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,2285212,0x0022DE9C,i_gen_wagonParts01x,0x1596A175,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,2285292,0x0022DEEC,i_gen_wagonParts03x,0x4BC41017,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,2285648,0x0022E050,p_gen_lumberCart01x,0x023CD4E8,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,2285728,0x0022E0A0,p_gen_lumberCart03x,0x220584C9,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,2286448,0x0022E370,p_gen_wagonwheel01x,0xB27C3B34,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,2294740,0x002303D4,blk_trainstation01x,0x1DE31C04,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,2295340,0x0023062C,p_gen_carblocked01x,0x415E5585,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,2296740,0x00230BA4,p_gen_lumbercart01x,0x023CD4E8,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,2297160,0x00230D48,blk_trainstation01x,0x1DE31C04,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,2300065,0x002318A1,p_gen_horseshoe01x,0x97F43C66,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,2301186,0x00231D02,p_gen_horseshoe01x,0x97F43C66,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
