comp_id,offset_hex,ptr_hex,script_name,gringo_name,query_name,child_count,instanced_count,activation_radius,instance_slot_count,critical,large_script,maintain_state,vehicleish,parent_chain
2560,0x45618,0x50045618,content\scripting\gringo\CommonScripts\GenericGringo,,,1,3,0.0,3,False,False,True,False,
2564,0x45A8C,0x50045A8C,content\scripting\gringo\CommonScripts\GenericGringo,,,1,3,80.0,3,False,False,False,False,
2569,0x48D9C,0x50048D9C,content\scripting\gringo\ItemScripts\Bait,,,1,0,0.0,0,False,False,True,False,
2571,0x3C1C8,0x5003C1C8,content\scripting\gringo\CommonScripts\Player_Herb,,,2,7,125.0,7,False,False,True,False,
2579,0x4854C,0x5004854C,content\scripting\gringo\ItemScripts\Explorers_Map,,,1,0,0.0,0,False,False,True,False,
2581,0x3DD64,0x5003DD64,content\scripting\gringo\CommonScripts\GenericGringo,,,1,3,0.0,3,False,False,True,False,
2585,0x416DC,0x500416DC,content\scripting\gringo\CommonScripts\GenericGringo,,,1,3,0.0,3,False,False,True,False,
2589,0x49A60,0x50049A60,content\scripting\gringo\CommonScripts\trainCarBox01_gringo,,,0,0,200.0,0,False,False,True,True,
2590,0x41FC4,0x50041FC4,content\scripting\gringo\CommonScripts\GenericGringo,,,1,6,0.0,6,False,False,True,False,
2599,0x3FE0C,0x5003FE0C,content\scripting\gringo\CommonScripts\Animal_Eating,,,1,2,0.0,2,False,False,True,False,
2603,0x3DAB8,0x5003DAB8,content\scripting\gringo\CommonScripts\GenericGringo,,,1,4,0.0,4,False,False,True,False,
2610,0x420A8,0x500420A8,content\scripting\gringo\GringoBrains\GringoBrainScripts\Gen_Vehicle_Brain,,,0,0,2147483648.0,0,True,False,True,True,
2611,0x40D10,0x50040D10,content\scripting\gringo\CommonScripts\GenericGringo,,,1,6,0.0,6,False,False,True,False,
2620,0x41DB0,0x50041DB0,content\scripting\gringo\CommonScripts\GenericGringo,,,1,5,0.0,5,True,False,True,False,
2626,0x45794,0x50045794,content\scripting\gringo\CommonScripts\GenericGringo,,,1,3,0.0,3,False,False,True,False,
2630,0x3DCCC,0x5003DCCC,content\scripting\gringo\CommonScripts\GenericGringo,,,1,6,0.0,6,False,False,True,False,
2637,0x4C1DC,0x5004C1DC,content\scripting\gringo\CommonScripts\GenericGringo,,,1,3,0.0,3,False,False,True,False,
2642,0x433A8,0x500433A8,content\scripting\gringo\CommonScripts\GenericGringo,,,1,3,0.0,3,False,False,True,False,
2646,0x3F3A8,0x5003F3A8,content\scripting\gringo\CommonScripts\GenericGringo,,,1,4,0.0,4,False,False,True,False,
2652,0x45F4C,0x50045F4C,content\scripting\gringo\CommonScripts\GenericGringo,,,2,10,0.0,10,False,False,True,False,
2663,0x43018,0x50043018,content\scripting\gringo\CommonScripts\GenericGringo,,,1,3,0.0,3,True,False,True,False,
2668,0x4BCD0,0x5004BCD0,content\scripting\gringo\CommonScripts\GenericGringo,,,1,6,0.0,6,False,False,True,False,
2677,0x477F0,0x500477F0,content\scripting\gringo\ItemScripts\Horse_Deed,,,1,0,0.0,0,False,False,True,False,
2679,0x498E4,0x500498E4,content\scripting\gringo\CommonScripts\MusicGringo,,,1,4,0.0,4,False,False,True,False,
2684,0x3F2C4,0x5003F2C4,content\scripting\gringo\CommonScripts\GenericGringo,,,1,5,0.0,5,False,False,True,False,
2690,0x3D644,0x5003D644,content\scripting\gringo\CommonScripts\GenericGringo,,,1,3,0.0,3,False,False,True,False,
2695,0x3F3F4,0x5003F3F4,content\scripting\gringo\MultistageGringo\GenericMultistageGringo,,,1,6,50.0,6,False,False,True,False,
2700,0x45B70,0x50045B70,content\scripting\gringo\CommonScripts\Vehicle_Generator,,,2,0,200.0,0,False,False,False,True,
2703,0x415AC,0x500415AC,content\scripting\gringo\CommonScripts\BlindBeggar,,,1,7,0.0,7,False,False,True,False,
2713,0x4B480,0x5004B480,content\scripting\gringo\CommonScripts\GenericGringo,,,1,3,0.0,3,False,False,True,False,
2717,0x3C428,0x5003C428,content\scripting\gringo\CommonScripts\GenericGringo,,,1,3,0.0,3,False,False,True,False,
2721,0x43608,0x50043608,content\scripting\gringo\CommonScripts\MusicGringo,,,1,3,0.0,3,False,False,True,False,
2725,0x471B4,0x500471B4,content\scripting\gringo\CommonScripts\TrainGringo,,,1,3,100.0,3,False,False,True,True,
2730,0x4A478,0x5004A478,content\scripting\gringo\CommonScripts\Wall_Phone,,,1,3,3.0,3,False,False,True,False,
2735,0x488DC,0x500488DC,content\scripting\gringo\ItemScripts\Camp,,,1,0,0.0,0,False,False,True,False,
2737,0x4D444,0x5004D444,content\scripting\gringo\CommonScripts\GenericGringo,,,1,5,0.0,5,False,False,True,False,
2742,0x3C63C,0x5003C63C,content\scripting\gringo\CommonScripts\GenericGringo,,,1,3,0.0,3,False,False,True,False,
2746,0x3C934,0x5003C934,content\scripting\gringo\CommonScripts\GenericGringo,,,1,3,0.0,3,False,False,True,False,
2751,0x4A2FC,0x5004A2FC,content\scripting\gringo\CommonScripts\GenericGringo,,,1,4,0.0,4,False,False,True,False,
2757,0x3F278,0x5003F278,content\scripting\gringo\CommonScripts\GenericGringo,,,1,5,0.0,5,False,False,True,False,
2765,0x42AC0,0x50042AC0,content\scripting\gringo\CommonScripts\GenericGringo,,,1,5,0.0,5,True,False,True,False,
2771,0x449A0,0x500449A0,content\scripting\gringo\CommonScripts\GenericGringo,,,1,3,0.0,3,True,False,True,False,
2776,0x3E140,0x5003E140,content\scripting\gringo\CommonScripts\GenericGringo,,,1,3,0.0,3,False,False,True,False,
2780,0x4D100,0x5004D100,content\scripting\gringo\CommonScripts\Campfire06_gringo,,,0,0,175.0,0,False,False,False,False,
2781,0x3C720,0x5003C720,content\scripting\gringo\CommonScripts\GenericGringo,,,1,4,0.0,4,False,False,True,False,
2785,0x4A724,0x5004A724,content\scripting\gringo\CommonScripts\GenericGringo,,,1,4,0.0,4,False,False,True,False,
2790,0x47B34,0x50047B34,content\scripting\gringo\ItemScripts\Horse_Deed,,,1,0,0.0,0,False,False,True,False,
2792,0x4A7BC,0x5004A7BC,content\scripting\gringo\CommonScripts\GenericGringo,,,1,3,0.0,3,False,False,True,False,
2796,0x3D268,0x5003D268,content\scripting\gringo\CommonScripts\GenericGringo,,,1,3,0.0,3,False,False,True,False,
2800,0x4050C,0x5004050C,content\scripting\gringo\CommonScripts\GenericGringo,,,1,4,0.0,4,False,False,True,False,
2806,0x4D6F0,0x5004D6F0,content\scripting\gringo\CommonScripts\CampfireTreasureHunter_gringo,,,0,0,175.0,0,False,False,False,False,
2807,0x3ECD4,0x5003ECD4,content\scripting\gringo\CommonScripts\GenericGringo,,,1,4,0.0,4,False,False,True,False,
2812,0x44D7C,0x50044D7C,content\scripting\gringo\CommonScripts\GenericGringo,,,1,5,0.0,5,False,False,True,False,
2820,0x3D5F8,0x5003D5F8,content\scripting\gringo\CommonScripts\MP_RezBuddy,,,1,4,10.0,4,True,False,False,False,
2825,0x4796C,0x5004796C,content\scripting\gringo\ItemScripts\Horse_Deed,,,1,0,0.0,0,False,False,True,False,
2827,0x3EF80,0x5003EF80,content\scripting\gringo\CommonScripts\GenericGringo,,,1,3,0.0,3,False,False,True,False,
2831,0x4218C,0x5004218C,content\scripting\gringo\CommonScripts\GenericGringo,,,1,4,0.0,4,False,False,True,False,
2837,0x4549C,0x5004549C,content\scripting\gringo\CommonScripts\GenericGringo,,,1,5,0.0,5,False,False,True,False,
2843,0x47084,0x50047084,content\scripting\gringo\ItemScripts\Outfit_Scrap,,,1,0,0.0,0,False,False,True,False,
2845,0x404C0,0x500404C0,content\scripting\gringo\CommonScripts\GenericGringo,,,1,8,0.0,8,False,False,True,False,
2854,0x4A854,0x5004A854,content\scripting\gringo\MultistageGringo\Multistage_MoveCorn,,,1,7,50.0,7,False,False,True,False,
2860,0x3DB9C,0x5003DB9C,content\scripting\gringo\CommonScripts\GenericGringo,,,1,4,0.0,4,False,False,True,False,
2865,0x43AC8,0x50043AC8,content\scripting\gringo\CommonScripts\GenericGringo,,,1,3,0.0,3,False,False,True,False,
2869,0x3D80C,0x5003D80C,content\scripting\gringo\CommonScripts\GenericGringo,,,1,3,0.0,3,False,False,False,False,
2873,0x45F98,0x50045F98,content\scripting\gringo\CommonScripts\locatorattachgringo,,,2,6,0.0,6,False,False,True,False,
2882,0x47298,0x50047298,content\scripting\gringo\ItemScripts\Outfit_Scrap,,,1,0,0.0,0,False,False,True,False,
2884,0x45404,0x50045404,content\scripting\gringo\CommonScripts\fake_liars_dice,,,1,5,0.0,5,False,False,True,False,
2889,0x3C558,0x5003C558,content\scripting\gringo\CommonScripts\PickUpHogtiedGringo,,,5,13,0.0,13,True,False,True,False,
2903,0x420F4,0x500420F4,content\scripting\gringo\CommonScripts\GenericGringo,,,1,4,0.0,4,False,False,True,False,
2908,0x3D0A0,0x5003D0A0,content\scripting\gringo\CommonScripts\GenericGringo,,,1,9,0.0,9,False,False,True,False,
2918,0x4BE00,0x5004BE00,content\scripting\gringo\CommonScripts\GenericGringo,,,1,4,0.0,4,False,False,True,False,
2922,0x4C650,0x5004C650,content\scripting\gringo\CommonScripts\GenericGringo,,,2,4,0.0,4,False,False,True,False,
2929,0x40F70,0x50040F70,content\scripting\gringo\CommonScripts\GenericGringo,,,1,5,0.0,5,False,False,True,False,
2935,0x48E34,0x50048E34,content\scripting\gringo\ItemScripts\Apple,,,2,0,0.0,0,False,False,True,False,
2938,0x43B60,0x50043B60,content\scripting\gringo\GringoBrains\GringoBrainScripts\companion_brain,,,7,7,2147483648.0,7,True,False,True,False,
2948,0x43738,0x50043738,content\scripting\gringo\CommonScripts\Gun_giveaway_rifle,,,1,7,0.0,7,False,False,True,False,
2958,0x46328,0x50046328,content\scripting\gringo\MultistageGringo\GenericMultistageGringo,,,1,6,50.0,6,False,False,True,False,
2963,0x44150,0x50044150,content\scripting\gringo\CommonScripts\TrainSitGringo,,,2,8,0.0,8,False,False,True,True,
2973,0x4783C,0x5004783C,content\scripting\gringo\ItemScripts\Horse_Deed,,,1,0,0.0,0,False,False,True,False,
2975,0x46290,0x50046290,content\scripting\gringo\CommonScripts\GenericGringo,,,1,5,0.0,5,False,False,True,False,
2981,0x400E4,0x500400E4,content\scripting\gringo\CommonScripts\GenericGringo,,,1,4,0.0,4,False,False,True,False,
2986,0x4B8F4,0x5004B8F4,content\scripting\gringo\CommonScripts\GenericGringo,,,1,3,0.0,3,False,False,True,False,
2991,0x459A8,0x500459A8,content\scripting\gringo\CommonScripts\GenericGringo,,,3,8,0.0,8,False,False,True,False,
3001,0x49F6C,0x50049F6C,content\scripting\gringo\CommonScripts\GenericGringo,,,1,4,0.0,4,False,False,True,False,
3006,0x4C274,0x5004C274,content\scripting\gringo\CommonScripts\GenericGringo,,,1,6,0.0,6,False,False,True,False,
3013,0x41CCC,0x50041CCC,content\scripting\gringo\CommonScripts\GenericGringo,,,1,4,0.0,4,False,False,True,False,
3019,0x3F1E0,0x5003F1E0,content\scripting\gringo\CommonScripts\GenericGringo,,,3,6,0.0,6,False,False,True,False,
3029,0x48B88,0x50048B88,content\scripting\gringo\CommonScripts\mex_cry_OverBody_link,,,1,5,200.0,5,False,False,True,False,
3034,0x44364,0x50044364,content\scripting\gringo\CommonScripts\GenericGringo,,,1,4,0.0,4,False,False,True,False,
3038,0x4C5B8,0x5004C5B8,content\scripting\gringo\CommonScripts\GenericGringo,,,1,4,0.0,4,False,False,True,False,
3044,0x48040,0x50048040,content\scripting\gringo\CommonScripts\GenericGringo,,,1,6,0.0,6,False,False,True,False,
3053,0x3D34C,0x5003D34C,content\scripting\gringo\CommonScripts\Player_Herb,,,2,7,125.0,7,False,False,True,False,
3061,0x45FE4,0x50045FE4,content\scripting\gringo\CommonScripts\GenericGringo,,,1,3,0.0,3,True,False,True,False,
3066,0x4A09C,0x5004A09C,content\scripting\gringo\MultistageGringo\GenericMultistageGringo,,,1,7,50.0,7,False,False,True,False,
3074,0x42814,0x50042814,content\scripting\gringo\CommonScripts\GenericGringo,,,4,8,0.0,8,False,False,True,False,
3083,0x41728,0x50041728,content\scripting\gringo\CommonScripts\GenericGringo,,,1,4,0.5,4,False,False,True,False,
3088,0x41268,0x50041268,content\scripting\gringo\CommonScripts\GenericGringo,,,1,4,0.0,4,False,False,True,False,
3095,0x4A8A0,0x5004A8A0,content\scripting\gringo\CommonScripts\GenericGringo,,,1,3,0.0,3,False,False,True,False,
3099,0x43BAC,0x50043BAC,content\scripting\gringo\CommonScripts\Player_Herb,,,2,7,125.0,7,False,False,True,False,
3107,0x43BF8,0x50043BF8,content\scripting\gringo\CommonScripts\GenericGringo,,,1,6,0.0,6,False,False,True,False,
3116,0x49E88,0x50049E88,content\scripting\gringo\CommonScripts\SkinAnimal,,,1,3,1.600000023841858,3,False,False,True,False,
3120,0x4C228,0x5004C228,content\scripting\gringo\CommonScripts\Mex_BeatingDanger,,,1,5,0.0,5,False,False,True,False,
3129,0x3F9E4,0x5003F9E4,content\scripting\gringo\CommonScripts\LockpickSafeGeneric,,,1,12,10.0,12,False,False,True,False,
3139,0x4A808,0x5004A808,content\scripting\gringo\MultistageGringo\GenericMultiStageGringo,,,1,5,50.0,5,False,False,True,False,
3144,0x48630,0x50048630,content\scripting\gringo\CommonScripts\fake_liars_dice,,,2,9,0.0,9,False,False,True,False,
3154,0x4D0B4,0x5004D0B4,content\scripting\gringo\CommonScripts\Campfire05_gringo,,,0,0,175.0,0,False,False,False,False,
3155,0x47A9C,0x50047A9C,content\scripting\gringo\ItemScripts\Horse_Deed,,,1,0,0.0,0,False,False,True,False,
3157,0x3F148,0x5003F148,content\scripting\gringo\CommonScripts\GenericGringo,,,1,3,0.0,3,False,False,True,False,
3161,0x47CFC,0x50047CFC,content\scripting\gringo\ItemScripts\Horse_Deed,,,1,0,0.0,0,False,False,True,False,
3163,0x46C10,0x50046C10,content\scripting\gringo\CommonScripts\GenericGringo,,,1,6,0.0,6,False,False,True,False,
3172,0x3DDFC,0x5003DDFC,content\scripting\gringo\CommonScripts\Player_Herb,,,2,7,125.0,7,False,False,True,False,
3180,0x4017C,0x5004017C,content\scripting\gringo\CommonScripts\GenericGringo,,,1,7,0.0,7,False,False,True,False,
3188,0x4B26C,0x5004B26C,content\scripting\gringo\CommonScripts\GenericGringo,,,1,7,0.0,7,False,False,True,False,
3198,0x47D94,0x50047D94,content\scripting\gringo\CommonScripts\TrainGringo,,,1,3,100.0,3,False,False,True,True,
3203,0x46704,0x50046704,content\scripting\gringo\CommonScripts\GenericGringo,,,1,4,0.0,4,False,False,True,False,
3209,0x49C28,0x50049C28,content\scripting\gringo\CommonScripts\GenericGringo,,,3,6,0.0,6,False,False,True,False,
3219,0x45534,0x50045534,content\scripting\gringo\CommonScripts\GenericGringo,,,1,5,0.0,5,False,False,True,False,
3225,0x47F10,0x50047F10,content\scripting\gringo\ItemScripts\Horse_Deed,,,1,0,0.0,0,False,False,True,False,
3227,0x46A94,0x50046A94,content\scripting\gringo\CommonScripts\Merchant_Camp01_gringo,,,0,0,175.0,0,False,False,False,False,
3228,0x3FEF0,0x5003FEF0,content\scripting\gringo\CommonScripts\Player_DigGrave,,,1,7,0.0,7,False,False,True,False,
3233,0x3D514,0x5003D514,content\scripting\gringo\CommonScripts\GenericGringo,,,1,8,0.0,8,True,False,True,False,
3242,0x41A20,0x50041A20,content\scripting\gringo\GringoBrains\GringoBrainScripts\Companion_Brain,,,7,9,2147483648.0,9,True,False,True,False,
3252,0x46EBC,0x50046EBC,content\scripting\gringo\ItemScripts\Moonshine,,,3,1,0.0,1,False,False,True,False,
3256,0x4D490,0x5004D490,content\scripting\gringo\CommonScripts\GenericGringo,,,1,4,0.0,4,False,False,True,False,
3262,0x3E2BC,0x5003E2BC,content\scripting\gringo\CommonScripts\Player_Herb,,,2,7,125.0,7,False,False,True,False,
3270,0x49CC0,0x50049CC0,content\scripting\gringo\CommonScripts\GenericGringo,,,2,7,0.0,7,False,False,True,False,
3280,0x42484,0x50042484,content\scripting\gringo\CommonScripts\Marshal_Camp04_gringo,,,0,0,175.0,0,False,False,False,False,
3281,0x45EB4,0x50045EB4,content\scripting\gringo\CommonScripts\GatlingAttachGringo,,,3,12,0.0,12,False,False,True,True,
3294,0x44234,0x50044234,content\scripting\gringo\CommonScripts\GenericGringo,,,1,3,0.0,3,False,False,True,False,
3299,0x49B44,0x50049B44,content\scripting\gringo\CommonScripts\GenericGringo,,,1,6,0.0,6,False,False,True,False,
3308,0x3C9CC,0x5003C9CC,content\scripting\gringo\CommonScripts\GenericGringo,,,1,4,0.0,4,False,False,True,False,
3313,0x49C74,0x50049C74,content\scripting\gringo\CommonScripts\GenericGringo,,,1,3,0.0,3,False,False,True,False,
3317,0x4B518,0x5004B518,content\scripting\gringo\CommonScripts\Player_Treasure,,,1,6,75.0,6,False,False,True,False,
3324,0x3E51C,0x5003E51C,content\scripting\gringo\CommonScripts\GenericGringo,,,1,6,0.0,6,False,False,True,False,
3331,0x4AFC0,0x5004AFC0,content\scripting\gringo\CommonScripts\GenericGringo,,,1,4,0.0,4,False,False,True,False,
3336,0x42B58,0x50042B58,content\scripting\gringo\CommonScripts\GenericGringo,,,4,6,0.0,6,True,False,True,False,
3343,0x40130,0x50040130,content\scripting\gringo\CommonScripts\GenericGringo,,,1,5,0.0,5,False,False,True,False,
3349,0x4C358,0x5004C358,content\scripting\gringo\CommonScripts\GenericGringo,,,1,2,0.0,2,False,False,True,False,
3353,0x418F0,0x500418F0,content\scripting\gringo\CommonScripts\GenericGringo,,,1,4,0.0,4,False,False,True,False,
3358,0x417C0,0x500417C0,content\scripting\gringo\CommonScripts\stealth_kill,,,1,7,0.0,7,False,False,True,False,
3368,0x4A55C,0x5004A55C,content\scripting\gringo\CommonScripts\GenericGringo,,,1,3,0.0,3,False,False,True,False,
3372,0x3E64C,0x5003E64C,content\scripting\gringo\CommonScripts\GenericGringo,,,1,8,0.0,8,False,False,True,False,
3382,0x3DD18,0x5003DD18,content\scripting\gringo\CommonScripts\GenericGringo,,,1,8,0.0,8,False,False,True,False,
3393,0x492A8,0x500492A8,content\scripting\gringo\MultistageGringo\Multistage_MoveBox,,,1,6,0.0,6,False,False,True,False,
3399,0x431E0,0x500431E0,content\scripting\gringo\CommonScripts\LootCorpseGenericNoAnim,,,1,5,1.25,5,True,False,True,False,
3403,0x43B14,0x50043B14,content\scripting\gringo\CommonScripts\GenericGringo,,,1,2,0.0,2,False,False,True,False,
3407,0x43524,0x50043524,content\scripting\gringo\CommonScripts\GenericGringo,,,1,7,0.0,7,False,False,True,False,
3415,0x3CD5C,0x5003CD5C,content\scripting\gringo\CommonScripts\GenericGringo,,,1,3,0.0,3,False,False,True,False,
3419,0x4BD1C,0x5004BD1C,content\scripting\gringo\CommonScripts\GenericGringo,,,1,4,0.0,4,False,False,True,False,
3424,0x4B98C,0x5004B98C,content\scripting\gringo\CommonScripts\GenericGringo,,,1,7,0.0,7,True,False,True,False,
3432,0x443B0,0x500443B0,content\scripting\gringo\CommonScripts\GenericGringo,,,1,7,0.0,7,False,False,True,False,
3440,0x436EC,0x500436EC,content\scripting\gringo\CommonScripts\GenericGringo,,,1,4,0.0,4,False,False,True,False,
3445,0x3C130,0x5003C130,content\scripting\gringo\CommonScripts\Player_Herb,,,2,7,125.0,7,False,False,True,False,
3453,0x3FC44,0x5003FC44,content\scripting\gringo\CommonScripts\BlowTheHatchGringo,,,1,5,0.6000000238418579,5,False,False,True,False,
3459,0x41F2C,0x50041F2C,content\scripting\gringo\CommonScripts\GenericGringo,,,1,3,0.0,3,False,False,True,False,
3463,0x4D3AC,0x5004D3AC,content\scripting\gringo\CommonScripts\GenericGringo,,,1,6,0.0,6,False,False,True,False,
3470,0x4AEDC,0x5004AEDC,content\scripting\gringo\CommonScripts\GenericGringo,,,1,3,0.0,3,False,False,True,False,
3475,0x4A218,0x5004A218,content\scripting\gringo\CommonScripts\GenericGringo,,,1,3,0.0,3,False,False,True,False,
3479,0x4BE4C,0x5004BE4C,content\scripting\gringo\CommonScripts\Gringo_NoCamera,,,1,3,0.0,3,False,False,True,False,
3483,0x4BDB4,0x5004BDB4,content\scripting\gringo\CommonScripts\GenericGringo,,,1,2,0.0,2,False,False,True,False,
3487,0x41DFC,0x50041DFC,content\scripting\gringo\CommonScripts\Gringo_NoCamera,,,1,6,0.0,6,False,False,True,False,
3496,0x4004C,0x5004004C,content\scripting\gringo\CommonScripts\GenericGringo,,,1,4,0.0,4,False,False,True,False,
3501,0x3D5AC,0x5003D5AC,content\scripting\gringo\CommonScripts\GenericGringo,,,1,4,0.0,4,False,False,True,False,
3506,0x4AAB4,0x5004AAB4,content\scripting\gringo\CommonScripts\GenericGringo,,,1,4,0.0,4,False,False,True,False,
3511,0x49E3C,0x50049E3C,content\scripting\gringo\CommonScripts\GenericGringo,,,1,6,0.0,6,False,False,True,False,
3518,0x4478C,0x5004478C,content\scripting\gringo\CommonScripts\GenericGringo,,,2,17,0.0,17,False,False,True,False,
3536,0x470D0,0x500470D0,content\scripting\gringo\CommonScripts\GenericGringo,,,1,3,0.0,3,False,False,True,False,
3540,0x4C520,0x5004C520,content\scripting\gringo\CommonScripts\Plant_Dynamite,,,1,4,500.0,4,False,False,True,False,
3545,0x4C144,0x5004C144,content\scripting\gringo\CommonScripts\LaunchMission,,,1,7,5.0,7,True,False,True,False,
3549,0x44E60,0x50044E60,content\scripting\gringo\CommonScripts\GenericGringo,,,1,2,0.0,2,False,False,True,False,
3553,0x3EE9C,0x5003EE9C,content\scripting\gringo\CommonScripts\GenericGringo,,,1,4,0.0,4,False,False,True,False,
3558,0x3E3EC,0x5003E3EC,content\scripting\gringo\CommonScripts\GenericGringo,,,1,4,0.0,4,False,False,True,False,
3565,0x42224,0x50042224,content\scripting\gringo\CommonScripts\GenericGringo,,,1,3,0.0,3,False,False,True,False,
3569,0x3E270,0x5003E270,content\scripting\gringo\CommonScripts\GenericGringo,,,1,6,0.0,6,False,False,True,False,
3577,0x43310,0x50043310,content\scripting\gringo\CommonScripts\GenericGringo,,,1,4,0.0,4,False,False,True,False,
3582,0x3D4C8,0x5003D4C8,content\scripting\gringo\CommonScripts\GenericGringo,,,1,3,0.0,3,False,False,True,False,
3586,0x44824,0x50044824,content\scripting\gringo\CommonScripts\GenericGringo,,,1,4,0.0,4,False,False,True,False,
3591,0x4997C,0x5004997C,content\scripting\gringo\CommonScripts\GenericGringo,,,1,3,0.0,3,True,False,True,False,
3596,0x3F018,0x5003F018,content\scripting\gringo\CommonScripts\GenericGringo,,,1,3,0.0,3,False,False,True,False,
3600,0x4CEA0,0x5004CEA0,content\scripting\gringo\CommonScripts\Campfire01_bad_gringo,,,0,0,175.0,0,False,False,True,False,
3601,0x415F8,0x500415F8,content\scripting\gringo\CommonScripts\Marshal_Camp03_gringo,,,0,0,175.0,0,False,False,False,False,
3602,0x4938C,0x5004938C,content\scripting\gringo\CommonScripts\GenericGringo,,,1,4,0.0,4,False,False,True,False,
3608,0x455CC,0x500455CC,content\scripting\gringo\CommonScripts\GenericGringo,,,1,3,0.0,3,False,False,True,False,
3612,0x4419C,0x5004419C,content\scripting\gringo\CommonScripts\GenericGringo,,,1,5,0.0,5,False,False,True,False,
3618,0x3BD08,0x5003BD08,content\scripting\gringo\GringoBrains\GringoBrainScripts\Gen_Brain,,,4,2,2147483648.0,2,True,False,True,False,
3623,0x40B94,0x50040B94,content\scripting\gringo\CommonScripts\GenericGringo,,,1,2,0.0,2,False,False,True,False,
3627,0x45878,0x50045878,content\scripting\gringo\CommonScripts\GenericGringo,,,1,3,0.0,3,False,False,True,False,
3631,0x3BD54,0x5003BD54,content\scripting\gringo\CommonScripts\CannibalFamClue,,,1,4,0.0,4,False,False,True,False,
3636,0x47E78,0x50047E78,content\scripting\gringo\ItemScripts\Horse_Deed,,,1,0,0.0,0,False,False,True,False,
3638,0x47590,0x50047590,content\scripting\gringo\CommonScripts\GenericGringo,,,1,4,0.0,4,True,False,True,False,
3643,0x3CAB0,0x5003CAB0,content\scripting\gringo\CommonScripts\Player_Herb,,,2,7,125.0,7,False,False,True,False,
3651,0x3F738,0x5003F738,content\scripting\gringo\CommonScripts\GenericGringo,,,1,3,0.0,3,True,False,False,False,
3655,0x3C76C,0x5003C76C,content\scripting\gringo\CommonScripts\Duck_hunt,,,1,4,5.0,4,False,False,True,False,
3660,0x469B0,0x500469B0,content\scripting\gringo\ItemScripts\Wanted_Poster,,,3,1,0.0,1,False,False,True,False,
3664,0x40344,0x50040344,content\scripting\gringo\CommonScripts\GenericGringo,,,1,2,0.0,2,False,False,True,False,
3668,0x4AA68,0x5004AA68,content\scripting\gringo\CommonScripts\GenericGringo,,,1,3,0.0,3,False,False,True,False,
3672,0x3F608,0x5003F608,content\scripting\gringo\CommonScripts\LockpickAmbientFootlocker,,,1,7,0.5,7,False,False,True,False,
3677,0x44CE4,0x50044CE4,content\scripting\gringo\CommonScripts\GenericGringo,,,1,3,0.0,3,False,False,True,False,
3681,0x4AE44,0x5004AE44,content\scripting\gringo\GringoBrains\GringoBrainScripts\Companion_Brain,,,7,9,2147483648.0,9,True,False,True,False,
3691,0x4BD68,0x5004BD68,content\scripting\gringo\CommonScripts\GenericGringo,,,1,4,0.0,4,False,False,True,False,
3698,0x424D0,0x500424D0,content\scripting\gringo\CommonScripts\MexGirl_Camp01_gringo,,,0,0,175.0,0,False,False,False,False,
3699,0x468CC,0x500468CC,content\scripting\gringo\CommonScripts\GenericGringo,,,1,7,0.0,7,False,False,True,False,
3710,0x4A938,0x5004A938,content\scripting\gringo\CommonScripts\GenericGringo,,,1,5,0.0,5,False,False,True,False,
3716,0x4B2B8,0x5004B2B8,content\scripting\gringo\CommonScripts\Player_Treasure,,,1,6,75.0,6,False,False,True,False,
3723,0x43A7C,0x50043A7C,content\scripting\gringo\CommonScripts\GenericGringo,,,1,3,0.0,3,False,False,True,False,
3728,0x4CD24,0x5004CD24,content\scripting\gringo\CommonScripts\GenericGringo,,,1,5,0.0,5,False,False,True,False,
3734,0x45B24,0x50045B24,content\scripting\gringo\GringoBrains\GringoBrainScripts\Companion_Brain,,,7,9,2147483648.0,9,True,False,True,False,
3744,0x3F48C,0x5003F48C,content\scripting\gringo\CommonScripts\GenericGringo,,,1,6,0.0,6,False,False,True,False,
3753,0x40E40,0x50040E40,content\scripting\gringo\CommonScripts\GenericGringo,,,1,5,0.0,5,False,False,True,False,
3758,0x4C060,0x5004C060,content\scripting\gringo\CommonScripts\GenericGringo,,,1,3,0.0,3,False,False,True,False,
3763,0x3C2F8,0x5003C2F8,content\scripting\gringo\CommonScripts\GenericGringo,,,1,7,0.0,7,False,False,True,False,
3773,0x40CC4,0x50040CC4,content\scripting\gringo\CommonScripts\GenericGringo,,,1,5,0.0,5,False,False,True,False,
3779,0x3F998,0x5003F998,content\scripting\gringo\CommonScripts\GenericGringo,,,2,7,0.0,7,False,False,True,False,
3788,0x487F8,0x500487F8,content\scripting\gringo\CommonScripts\LocatorAttachMover,,,1,3,100.0,3,False,False,True,False,
3793,0x3F6EC,0x5003F6EC,content\scripting\gringo\CommonScripts\GenericGringo,,,1,6,0.0,6,False,False,True,False,
3800,0x402AC,0x500402AC,content\scripting\gringo\CommonScripts\stealth_kill,,,1,7,0.0,7,False,False,True,False,
3810,0x3F784,0x5003F784,content\scripting\gringo\CommonScripts\GenericGringo,,,1,5,0.0,5,False,False,True,False,
3816,0x4C734,0x5004C734,content\scripting\gringo\CommonScripts\GenericGringo,,,1,5,0.0,5,False,False,True,False,
3822,0x3E05C,0x5003E05C,content\scripting\gringo\GringoBrains\GringoBrainScripts\companion_brain,,,5,5,2147483648.0,5,True,False,True,False,
